tiempo,frame_number,periodo_numero,X_avg,P_avg,delta_X,delta_P,producto_incerteza,n_promedio,n_varianza,mandel_Q,fano_F,energia_total,energia_cinetica,energia_potencial,pureza,entropia,fase,Sigma_XX,Sigma_XP,Sigma_PP,det_Sigma,traza_Sigma,lambda_1,lambda_2,theta_ellipse,excentricidad,area_elipse,X3_momento,X4_momento,P3_momento,P4_momento,skewness_X,skewness_P,kurtosis_X,kurtosis_P,prob_n0,prob_n1,prob_n2,prob_n3,prob_n4,prob_n5,c0_real,c0_imag,c0_abs,c0_arg,c1_real,c1_imag,c1_abs,c1_arg,c2_real,c2_imag,c2_abs,c2_arg,c3_real,c3_imag,c3_abs,c3_arg,c4_real,c4_imag,c4_abs,c4_arg,c5_real,c5_imag,c5_abs,c5_arg,rho_01_real,rho_01_imag,rho_01_abs,rho_02_real,rho_02_imag,rho_02_abs,rho_03_real,rho_03_imag,rho_03_abs,rho_12_real,rho_12_imag,rho_12_abs,rho_13_real,rho_13_imag,rho_13_abs,rho_23_real,rho_23_imag,rho_23_abs
2.944000000000002,184,0,-1.340648459103396,0.2684045054125034,0.7514538303603755,0.6654779848633282,0.500075980746052,0.9846153846153844,1.1536094674556217,0.1716346153671843,1.1716346152656218,1.4846153846153842,0.25745096343174334,1.181010575029795,1.001141084239743,0.0,-1.501863755150605,0.56468285916328,-0.02540774818287822,0.44286094833775613,0.24943043285140118,1.0075438075010361,0.5697696170216612,0.43777419047937494,-0.19759265358979103,0.6400473802127364,1.5690059585087026,-4.533731585518755,9.631899666050368,0.3382421763450973,0.7568840598442625,-10.684369453195266,1.1476955065657757,27.206662262159153,0.8591760184675543,0.38461538461538464,0.3846153846153845,0.13846153846153847,0.061538461538461535,0.01538461538461538,0.015384615384615377,0.06117125490273321,-0.6171494650317777,0.6201736729460423,-1.472000000000001,-0.18113322456627126,0.5931324806260481,0.6201736729460422,1.8671853071795834,0.1764277289328484,-0.32761989397033847,0.3721042037676254,-1.0768146928204192,-0.1582064418802936,0.19107376399191706,0.2480694691784169,2.2623706143591655,0.09631881849175915,-0.07814922001508996,0.12403473458920844,-0.6816293856408371,-0.10978607355461038,0.05772030351684802,0.12403473458920843,2.6575559215387488,-0.37713153976263425,0.0755036144770887,0.38461538461538464,0.2129827478760237,-0.08884135848241287,0.23076923076923075,-0.12759875781273364,0.08594879904862998,0.15384615384615383,-0.22627892385758058,0.04530216868625306,0.23076923076923075,0.1419884985840158,-0.059227572321608614,0.15384615384615385,-0.09051156954303222,0.018120867474501312,0.0923076923076923
2.960000000000002,185,0,-1.3447711486196,0.24692069022737323,0.7519737924981367,0.6648903841213254,0.49998014374325594,0.9846153846153844,1.1536094674556217,0.1716346153671843,1.1716346152656218,1.484615384615384,0.251524525079683,1.1869370133818544,1.0011410842397446,0.0,-1.4963554277073785,0.5654645846040307,-0.023445922590643264,0.4420792228970036,0.2494304328514004,1.0075438075010343,0.5697696170216595,0.4377741904793748,-0.18159265358979218,0.640047380212734,1.5690059585087002,-4.565981029598451,9.715683869912201,0.3078068173966015,0.726767152823294,-10.738063990911021,1.0471962494321259,27.385231893529042,0.7187337220808754,0.38461538461538436,0.3846153846153845,0.13846153846153847,0.061538461538461535,0.01538461538461538,0.01538461538461538,0.05623215437601446,-0.6176190811735147,0.6201736729460421,-1.480000000000001,-0.16684724770438708,0.5973084467415938,0.6201736729460422,1.8431853071795834,0.1631853041414867,-0.33441306041150504,0.3721042037676254,-1.1168146928204192,-0.1472638999422956,0.19962916949245435,0.2480694691784169,2.2063706143591646,0.0904473843536577,-0.08487570941204024,0.12403473458920844,-0.7536293856408363,-0.10428842268052732,0.06714566463609588,0.12403473458920844,2.569555921538748,-0.3782912742438486,0.06946010303624264,0.38461538461538447,0.21571614831815775,-0.08198159076647035,0.2307692307692307,-0.1315757505929306,0.07972741629553377,0.1538461538461538,-0.22697476454630922,0.041676061821745436,0.23076923076923067,0.14381076554543853,-0.05465439384431347,0.1538461538461538,-0.09078990581852368,0.016670424728698174,0.09230769230769227
2.976000000000002,186,0,-1.3485495840659376,0.22537366469404962,0.7524514217743201,0.6643498064806224,0.49989095644183873,0.9846153846153844,1.1536094674556212,0.17163461536718386,1.1716346152656214,1.4846153846153842,0.24607697705423315,1.1923845614073045,1.001141084239743,0.0,-1.4940677850706587,0.5661831421301957,-0.02146009042234176,0.4413606653708404,0.24943043285140118,1.0075438075010361,0.5697696170216613,0.4377741904793749,-0.16559265358979025,0.6400473802127368,1.5690059585087026,-4.595685659812104,9.792999654048055,0.2781264075536541,0.6993856913579255,-10.787353586356934,0.9485315644873424,27.549342704906625,0.5902896848951897,0.38461538461538464,0.38461538461538464,0.13846153846153839,0.06153846153846152,0.01538461538461538,0.015384615384615377,0.05128945501060952,-0.6180491699048702,0.6201736729460423,-1.488000000000001,-0.15246517144072935,0.6011403797058833,0.6201736729460423,1.8191853071795834,0.14968181767450686,-0.34067123729366133,0.37210420376762526,-1.1568146928204193,-0.13585965909031658,0.20755870150471767,0.24806946917841688,2.1503706143591654,0.08410727349590023,-0.09116239317668891,0.12403473458920844,-0.8256293856408372,-0.09798368330405142,0.07605138519965782,0.12403473458920843,2.481555921538747,-0.3793541682248138,0.06339881018836088,0.3846153846153845,0.21822867427333534,-0.07503788106499917,0.23076923076923073,-0.13524965104419304,0.07332237684144208,0.15384615384615383,-0.2276125009348883,0.038039286113016386,0.23076923076923067,0.14548578284889024,-0.05002525404333283,0.15384615384615383,-0.09104500037395533,0.01521571444520663,0.0923076923076923
2.992000000000002,187,0,-1.3519827981835708,0.20376894473339435,0.7528863101436033,0.6638569209546489,0.4998087876808393,0.9846153846153842,1.1536094674556212,0.1716346153671841,1.1716346152656216,1.484615384615384,0.24111389716857404,1.197347641292964,1.0011410842397424,0.0,-1.4945247407589284,0.56683779600165,-0.01945228499659507,0.44070601149938693,0.2494304328514015,1.0075438075010368,0.5697696170216621,0.4377741904793748,-0.1495926535897898,0.640047380212738,1.5690059585087037,-4.622799452283285,9.86369118745134,0.2491415644190536,0.6746910452727949,-10.832204538385584,0.8515746507991242,27.698832929209047,0.4738174840581708,0.3846153846153845,0.3846153846153845,0.13846153846153839,0.06153846153846152,0.015384615384615384,0.01538461538461538,0.04634347313759066,-0.6184397037003122,0.6201736729460422,-1.496000000000001,-0.13799527945359788,0.6046260724314723,0.6201736729460422,1.7951853071795834,0.1359388722296659,-0.3463844128688024,0.37210420376762526,-1.1968146928204193,-0.12402947367839773,0.21483749951421696,0.24806946917841688,2.0943706143591645,0.07733133885702478,-0.09697669521691998,0.12403473458920845,-0.8976293856408363,-0.09092064782735498,0.0843685438019969,0.12403473458920844,2.393555921538746,-0.3803199496104753,0.05732128759130998,0.3846153846153846,0.22051775313451866,-0.06801733913000373,0.23076923076923067,-0.13861199612497263,0.0667484350640897,0.15384615384615383,-0.2281919697662852,0.03439277255478583,0.2307692307692307,0.1470118354230125,-0.04534489275333572,0.1538461538461538,-0.09127678790651408,0.013757109021914325,0.09230769230769229
3.0080000000000022,188,0,-1.355069912088435,0.18211206103572836,0.7532780867050567,0.6634123390403625,0.4997339774488506,0.9846153846153844,1.1536094674556212,0.17163461536718386,1.1716346152656214,1.484615384615384,0.23664036718284284,1.201821171278695,1.0011410842397435,0.0,-1.4973095853944145,0.5674278759100309,-0.017424562130720384,0.4401159315910048,0.24943043285140096,1.0075438075010357,0.5697696170216611,0.4377741904793746,-0.13359265358979078,0.640047380212737,1.569005958508702,-4.64728030445253,9.927615467090046,0.22079096124566178,0.6526378786489955,-10.872586381479339,0.7561895223223474,27.833555829019495,0.36928770129481814,0.38461538461538436,0.3846153846153845,0.13846153846153847,0.06153846153846152,0.015384615384615384,0.015384615384615377,0.041394525298109525,-0.6187906575658109,0.6201736729460421,-1.5040000000000011,-0.12344590600072135,0.6077635172557214,0.6201736729460422,1.7711853071795833,0.12197845358800363,-0.3515434472747539,0.3721042037676254,-1.2368146928204193,-0.1118104334736791,0.22144274317504628,0.24806946917841688,2.0383706143591653,0.07015469171019653,-0.10228848720976698,0.12403473458920845,-0.9696293856408373,-0.08315397710903327,0.09203277392084708,0.12403473458920843,2.3055559215387484,-0.3811883711660728,0.051229091057683654,0.38461538461538447,0.22258104108496982,-0.060927153382982074,0.23076923076923067,-0.14165504047948266,0.060020734417454015,0.1538461538461538,-0.22871302269964372,0.030737454634610042,0.23076923076923067,0.1483873607233132,-0.040618102255321406,0.1538461538461538,-0.09148520907985748,0.012294981853844093,0.09230769230769229
3.0240000000000022,189,0,-1.35781013549623,0.16040855764500306,0.7536264178391542,0.6630166135444576,0.49966683543335644,0.9846153846153847,1.1536094674556208,0.17163461536718314,1.1716346152656205,1.4846153846153844,0.23266096760085545,1.205800570860683,1.001141084239743,0.0,-1.5020567920892949,0.5679527776650755,-0.015378998035753294,0.4395910298359606,0.24943043285140118,1.0075438075010361,0.5697696170216612,0.4377741904793749,-0.11759265358979053,0.6400473802127365,1.5690059585087026,-4.66909012685211,9.984642753494544,0.19301150099772046,0.6331844854093087,-10.90847184967335,0.6622316838866834,27.95337966857303,0.27666936903571404,0.38461538461538436,0.38461538461538464,0.13846153846153847,0.06153846153846152,0.015384615384615377,0.01538461538461538,0.03644292822313862,-0.6191020090404389,0.6201736729460421,-1.5120000000000011,-0.1088254311189553,0.6105509070971544,0.6201736729460423,1.7471853071795833,0.10782289544128283,-0.3561400871570015,0.3721042037676254,-1.2768146928204194,-0.09924084737328016,0.22735372385579006,0.24806946917841688,1.9823706143591644,0.06261451972498684,-0.10707024471917777,0.12403473458920843,-1.0416293856408365,-0.07474377744350948,0.09898476204997668,0.12403473458920844,2.2175559215387475,-0.38195921058043086,0.04512378015652335,0.3846153846153845,0.2244164254981143,-0.05377458355461044,0.23076923076923073,-0.1443717742795727,0.05315477254793348,0.15384615384615383,-0.22917552634825855,0.02707426809391387,0.2307692307692307,0.14961095033207622,-0.0358497223697402,0.1538461538461538,-0.09167021053930341,0.010829707237565545,0.09230769230769227
3.0400000000000023,190,0,-1.360202766924728,0.13866399053955794,0.7539310073297489,0.6626702375146976,0.4996076396968999,0.9846153846153844,1.1536094674556212,0.17163461536718386,1.1716346152656214,1.484615384615384,0.2291797729800701,1.209281765481468,1.0011410842397437,0.0,-1.5084440678923066,0.5684119638132499,-0.013317687190588984,0.43913184368778563,0.2494304328514009,1.0075438075010354,0.5697696170216606,0.4377741904793748,-0.10159265358978972,0.6400473802127358,1.5690059585087017,-4.6881949261616676,10.0346569668275,0.16573849456931006,0.6162930952496,-10.939836843408914,0.5695488678141609,28.05818768520821,0.1959313325200518,0.38461538461538436,0.3846153846153845,0.1384615384615384,0.06153846153846152,0.01538461538461538,0.01538461538461538,0.031488998813200594,-0.6193737381978079,0.6201736729460421,-1.5200000000000011,-0.09414227579761247,0.6129866364962868,0.6201736729460422,1.7231853071795833,0.09349484366284691,-0.3601669788722978,0.3721042037676253,-1.3168146928204194,-0.08636012329899397,0.2325519095648197,0.24806946917841688,1.9263706143591652,0.054749894269759646,-0.11129718982106207,0.12403473458920844,-1.1136293856408375,-0.06575513539819382,0.10517070672663838,0.12403473458920844,2.1295559215387465,-0.3826322705228691,0.039006917814076864,0.3846153846153846,0.22602202710068578,-0.046566953251413294,0.2307692307692307,-0.14675593937227083,0.04616636559462736,0.15384615384615383,-0.22957936231372142,0.023404150688445972,0.23076923076923073,0.15068135140045721,-0.031044635500942237,0.15384615384615383,-0.09183174492548855,0.009361660275378464,0.09230769230769227
3.0560000000000023,191,0,-1.3622471938733507,0.11688392620981829,0.7541915964713888,0.662373643280719,0.4995566354864557,0.9846153846153844,1.1536094674556212,0.17163461536718386,1.1716346152656214,1.4846153846153842,0.22620034775959774,1.2122611907019403,1.0011410842397437,0.0,-1.5161850204754341,0.5688049641880621,-0.011242740197419276,0.43873884331297325,0.2494304328514009,1.0075438075010354,0.5697696170216605,0.4377741904793749,-0.08559265358979046,0.6400473802127356,1.5690059585087017,-4.7045648793547175,10.077556041952493,0.13890584274098777,0.6019301485253212,-10.966660399555854,0.47798182665059785,28.14787806136419,0.12704350935871922,0.3846153846153845,0.3846153846153845,0.13846153846153847,0.06153846153846152,0.015384615384615373,0.01538461538461538,0.026533054118086742,-0.6196058276473448,0.6201736729460422,-1.5280000000000011,-0.07940489712820589,0.6150693025403264,0.6201736729460422,1.6991853071795833,0.07901722007905336,-0.3636176802529229,0.3721042037676254,-1.3568146928204194,-0.07320864464633431,0.2370210030514348,0.24806946917841688,1.8703706143591643,0.04660156795318408,-0.11494741949656871,0.12403473458920841,-1.1856293856408366,-0.056257614108288015,0.11054273490129658,0.12403473458920844,2.0415559215387455,-0.3832073786937179,0.032880069913697935,0.3846153846153845,0.22739620189693818,-0.03931164245703028,0.23076923076923073,-0.14880204369580108,0.03907161175594541,0.1538461538461538,-0.22992442721623074,0.01972804194821862,0.23076923076923073,0.15159746793129214,-0.02620776163802009,0.1538461538461538,-0.0919697708864923,0.007891216779287443,0.0923076923076923
3.0720000000000023,192,0,-1.363942892979964,0.0950739402333059,0.7544079641622747,0.6621272016082462,0.49951403418174106,0.9846153846153844,1.1536094674556212,0.17163461536718386,1.1716346152656214,1.484615384615384,0.2237257426105267,1.2147357958510108,1.001141084239744,0.0,-1.5250225603454313,0.569131376391468,-0.009156281620659595,0.4384124311095672,0.2494304328514008,1.0075438075010352,0.5697696170216604,0.43777419047937477,-0.06959265358979162,0.6400473802127356,1.5690059585087013,-4.718174398766137,10.113252241170576,0.11244622144703617,0.590066538844438,-10.988924664814203,0.387365176872693,28.222363898087284,0.06997802924346574,0.3846153846153845,0.3846153846153845,0.1384615384615384,0.06153846153846152,0.015384615384615384,0.01538461538461538,0.021575411316565932,-0.6197982625354039,0.6201736729460422,-1.5360000000000011,-0.0646217834333979,0.6167977056712124,0.6201736729460422,1.6751853071795832,0.06441318579924124,-0.366486670912778,0.3721042037676253,-1.3968146928204195,-0.05982764367530302,0.24074699290068505,0.24806946917841688,1.8143706143591651,0.03821176345395883,-0.11800201912829321,0.12403473458920845,-1.2576293856408376,-0.04632471492741631,0.11505927242734065,0.12403473458920844,1.953555921538748,-0.3836843878684265,0.026744804894988587,0.38461538461538447,0.22853754285195316,-0.032016079975757755,0.2307692307692307,-0.1505053739308634,0.03188685420648141,0.1538461538461538,-0.2302106327210559,0.01604688293699301,0.2307692307692307,0.15235836190130211,-0.02134405331717187,0.1538461538461538,-0.09208425308842236,0.006418753174797282,0.09230769230769227
3.0880000000000023,193,0,-1.3652894301548582,0.07323961584731956,0.7545799269831479,0.6619312209702324,0.4994800123875839,0.9846153846153842,1.1536094674556208,0.17163461536718366,1.1716346152656212,1.484615384615384,0.22175849131230274,1.216703047149235,1.0011410842397437,0.0,-1.534723025016476,0.5693908662058929,-0.007060447811580897,0.43815294129514254,0.2494304328514009,1.0075438075010354,0.5697696170216606,0.43777419047937477,-0.053592653589790804,0.640047380212736,1.5690059585087017,-4.7290021879318385,10.141672423451984,0.0862912699180868,0.5806778222658007,-11.006614872676456,0.29752828785848523,28.281573190885563,0.024710237982612515,0.3846153846153845,0.3846153846153845,0.13846153846153839,0.06153846153846151,0.015384615384615377,0.015384615384615377,0.016616387696085252,-0.6199510305462181,0.6201736729460422,-1.5440000000000011,-0.049801449377961056,0.6181708503765273,0.6201736729460422,1.6511853071795832,0.04970610416289713,-0.36876936107882613,0.37210420376762526,-1.4368146928204195,-0.04625907223980731,0.2437181974616869,0.24806946917841685,1.7583706143591642,0.029623954732988247,-0.12044516051130175,0.12403473458920843,-1.3296293856408368,-0.036033308600366784,0.11868536580356531,0.12403473458920843,1.865555921538747,-0.3840631759352513,0.020602693352287187,0.3846153846153845,0.22944488133232138,-0.02468773582610231,0.23076923076923073,-0.15186200635803734,0.024628643449566043,0.15384615384615383,-0.2304379055611508,0.012361616011372163,0.23076923076923073,0.1529632542215476,-0.016458490550734776,0.15384615384615383,-0.0921751622244603,0.004944646404548864,0.09230769230769227
