tiempo,frame_number,periodo_numero,X_avg,P_avg,delta_X,delta_P,producto_incerteza,alpha_real,alpha_imag,alpha_magnitud,alpha_fase,n_promedio,n_varianza,mandel_Q,fano_F,energia_cinetica,energia_potencial,energia_total,pureza,entropia,drive_activo,I_drive_real,I_drive_imag,omega,Sigma_XX,Sigma_XP,Sigma_PP,det_Sigma,traza_Sigma,lambda_1,lambda_2,theta_ellipse,excentricidad,area_elipse
33.151999999998125,2071,5,0.5719714827942617,-5.136146820683762,0.9999999999999999,0.9999999999999999,0.9999999999999998,0.40444491412914707,-3.6318042460752142,3.6542547489706965,-1.4598913023076832,13.353577770374887,13.353577770374887,0.0,0.9999999999925113,13.690002081809958,0.6635756885649331,14.35357777037489,0.4999999999750001,0.9547712524422193,1,3.134934190878091,0.34854508024312825,1.0,0.9999999999999999,-9.093619602707959e-18,0.9999999999999999,0.9999999999999998,1.9999999999999998,0.9999999999999999,0.9999999999999999,0.0,1.4142128358329565e-05,3.1415926535897927
33.16799999999812,2072,5,0.4880684343720517,-5.144627926145043,0.9999999999999999,0.9999999999999999,0.9999999999999998,0.3451164996275792,-3.637801293258845,3.6541351435806146,-1.4762098852426657,13.35270364755092,13.35270364755092,0.0,0.9999999999925109,13.733598249235724,0.6191053983151928,14.352703647550918,0.4999999999750001,0.9547712524422193,1,3.135220135143989,0.3469149259275131,1.0,0.9999999999999999,-1.3075038384392054e-17,0.9999999999999999,0.9999999999999998,1.9999999999999998,0.9999999999999999,0.9999999999999999,0.0,1.4142128358329565e-05,3.1415926535897927
33.18399999999812,2073,5,0.40388936639420203,-5.151764344216094,1.0,1.0,1.0,0.28559290982647834,-3.6428475028702665,3.6540253473821567,-1.4925580953278006,13.35190123931129,13.35190123931129,0.0,0.9999999999925104,13.77033792916814,0.581563310143155,14.351901239311294,0.499999999975,0.9547712524422192,1,3.1355605464449465,0.3451411810476971,1.0,1.0,9.542635094588728e-18,1.0,1.0,2.0,1.0,1.0,0.0,1.4142136208793713e-05,3.141592653589793
33.19999999999812,2074,5,0.3194562906126912,-5.157551834433101,1.0,1.0,1.0,0.22588970938493436,-3.646939876448763,3.653928929691727,-1.5089358342825896,13.351196623238128,13.351196623238128,0.0,0.99999999999251,13.800170462432122,0.5510261608060101,14.351196623238133,0.499999999975,0.9547712524422192,1,3.1359599910101204,0.34322566176345026,1.0,1.0,-3.472267816161796e-18,1.0,1.0,2.0,1.0,1.0,0.0,1.4142136208793713e-05,3.141592653589793
33.21599999999812,2075,5,0.23479132236055178,-5.161986509356959,1.0,1.0,1.0,0.16602253620490282,-3.650075665159781,3.6538494555632046,-1.525342971557393,13.350615843919527,13.350615843919527,0.0,0.9999999999925097,13.823052361391621,0.5275634825279083,14.35061584391953,0.499999999975,0.9547712524422192,1,3.1364229746237626,0.3411703293991447,1.0,1.0,-1.2301556218199567e-17,1.0,1.0,2.0,1.0,1.0,0.0,1.4142136208793713e-05,3.141592653589793
33.231999999998116,2076,5,0.1499166747622364,-5.165064836184321,1.0,1.0,1.0,0.1060070973373155,-3.6522523709341175,3.6537904819077633,-1.5417793441865675,13.350184885679765,13.350184885679765,0.0,0.9999999999925094,13.838947380993883,0.5112375046858831,14.350184885679766,0.499999999975,0.9547712524422192,1,3.136953938011691,0.33897728843552993,1.0,1.0,3.187325450298041e-18,1.0,1.0,2.0,1.0,1.0,0.0,1.4142136208793713e-05,3.141592653589793
33.247999999998115,2077,5,0.06485465290910428,-5.166783638265737,1.0,1.0,1.0,0.04585916486352748,-3.653467747541404,3.653755553581443,-1.5582447566812012,13.349929645327238,13.349929645327238,0.0,0.9999999999925093,13.847826582325263,0.5021030630019802,14.349929645327244,0.499999999975,0.9547712524422192,1,3.1375572522943753,0.3366487843549284,1.0,1.0,3.435917299711509e-18,1.0,1.0,2.0,1.0,1.0,0.0,1.4142136208793713e-05,3.141592653589793
33.26399999999811,2078,5,-0.020372351998433555,-5.167140096530327,1.0,1.0,1.0,-0.01440542824681168,-3.6537198015975054,3.6537481994451517,-1.5747389809630143,13.349875904948687,13.349875904948687,0.0,0.9999999999925093,13.849668388585718,0.500207516362974,14.349875904948691,0.499999999975,0.9547712524422192,1,3.1382372145112907,0.3341872013420578,1.0,1.0,8.699213041592915e-18,1.0,1.0,2.0,1.0,1.0,0.0,1.4142136208793713e-05,3.141592653589793
33.27999999999811,2079,5,-0.10574186854057759,-5.166131750816482,1.0,1.0,1.0,-0.07477079230037886,-3.6530067935054658,3.6537719284019783,-1.5912617563409406,13.350049304778311,13.350049304778311,0.0,0.9999999999925094,13.844458633397084,0.5055906713812264,14.35004930477831,0.499999999975,0.9547712524422192,1,3.138998043221125,0.33159505984283427,1.0,1.0,2.0576805962006175e-17,1.0,1.0,2.0,1.0,1.0,0.0,1.4142136208793713e-05,3.141592653589793
33.29599999999811,2080,5,-0.19123135099806093,-5.163756501108079,1.0,1.0,1.0,-0.13522098506619373,-3.651327238329642,3.6538302254169177,-1.6078127895318417,13.350475316170243,13.350475316170243,0.0,0.9999999999925097,13.832190601367975,0.5182847148022718,14.350475316170247,0.499999999975,0.9547712524422192,1,3.1398438741823425,0.32887501398365593,1.0,1.0,2.4121384753541877e-17,1.0000000000000002,1.0000000000000002,2.0,1.0000000000000002,1.0,0.0,1.4142151909708934e-05,3.141592653589793
33.31199999999811,2081,5,-0.2768181853007781,-5.160012608675741,1.0,1.0,1.0,-0.19574001598193447,-3.648679906602703,3.6539265475243092,-1.6243917547267337,13.351179214702919,13.351179214702919,0.0,0.99999999999251,13.812865060846313,0.538314153856608,14.35117921470292,0.499999999975,0.9547712524422192,1,3.1407787561185305,0.3260298488538094,1.0,1.0,-6.851914500277956e-18,1.0,1.0,2.0,1.0,1.0,0.0,1.4142136208793713e-05,3.141592653589793
33.327999999998106,2082,5,-0.36247969500353544,-5.154898697122713,1.0,1.0,1.0,-0.2563118503794314,-3.6450638250651686,3.65406431982849,-1.6409982937038223,13.352186053443644,13.352186053443644,0.0,0.9999999999925105,13.78649028879872,0.565695764644928,14.35218605344365,0.499999999975,0.9547712524422192,1,3.141806646572859,0.32306247765378193,1.0,1.0,-1.3410034808298762e-17,1.0,1.0,2.0,1.0,1.0,0.0,1.4142136208793713e-05,3.141592653589793
33.343999999998104,2083,5,-0.4481931472873707,-5.148413753334904,1.0,1.0,1.0,-0.31692041372824087,-3.6404782773371958,3.6542469315033537,-1.6576320159895548,13.353520636401676,13.353520636401676,0.0,0.9999999999925113,13.753082087763998,0.6004385486376794,14.353520636401678,0.499999999975,0.9547712524422192,1,3.142931407855902,0.31997593871239827,1.0,1.0,-1.8859330919285186e-17,1.0,1.0,2.0,1.0,1.0,0.0,1.4142136208793713e-05,3.141592653589793
33.3599999999981,2084,5,-0.533935758984829,-5.140557128334729,1.0,1.0,1.0,-0.37754959589615866,-3.634922804522332,3.6544777317966854,-1.6742924990687895,13.355207492197847,13.355207492197847,0.0,0.9999999999925123,13.712663794836498,0.6425436973613528,14.35520749219785,0.499999999975,0.9547712524422192,1,3.144156803090969,0.31677339237583774,1.0,1.0,-2.1042323593811488e-17,1.0,1.0,2.0,1.0,1.0,0.0,1.4142136208793713e-05,3.141592653589793
33.3759999999981,2085,5,-0.6196847026276237,-5.131328538038351,1.0,1.0,1.0,-0.4381832554255618,-3.6283972057429703,3.654760026045313,-1.6909792886450825,13.357270847978738,13.357270847978738,0.0,0.9999999999925134,13.6652662826434,0.6920045653353432,14.357270847978743,0.499999999975,0.9547712524422192,1,3.1454864923609964,0.3134581177717157,1.0,1.0,2.5257304217582074e-17,1.0,1.0,2.0,1.0,1.0,0.0,1.4142136208793713e-05,3.141592653589793
33.3919999999981,2086,5,-0.7054171125150592,-5.120728063915998,1.0,1.0,1.0,-0.49880522382443215,-3.6209015386072627,3.6550970717072597,-1.7076918989519663,13.359734603602986,13.359734603602986,0.0,0.9999999999925148,13.610927952288446,0.7488066513145418,14.359734603602988,0.499999999975,0.9547712524422192,1,3.146924028960942,0.3100335094515436,1.0,1.0,-8.026826908596806e-18,1.0,1.0,2.0,1.0,1.0,0.0,1.4142136208793713e-05,3.141592653589793
33.4079999999981,2087,5,-0.7911100908016179,-5.108756153555039,1.0,1.0,1.0,-0.5593993098709293,-3.6124361196072714,3.6554920744172477,-1.724429813115965,13.362622306127312,13.362622306127312,0.0,0.9999999999925164,13.549694718243241,0.812927587884072,14.362622306127314,0.499999999975,0.9547712524422192,1,3.1484728557595205,0.3065030739150047,1.0,1.0,-8.487231198895615e-19,1.0,1.0,2.0,1.0,1.0,0.0,1.4142136208793713e-05,3.141592653589793
33.423999999998095,2088,5,-0.8767407136020879,-5.095413621125501,1.0,1.0,1.0,-0.6199493039303691,-3.603001524448143,3.655948184072005,-1.7411924835719665,13.365957124619392,13.365957124619392,0.0,0.9999999999925183,13.481619985175646,0.8843371394437491,14.365957124619396,0.499999999975,0.9547712524422192,1,3.1501363016740083,0.30287042601960473,1.0,1.0,-4.613808847801589e-18,1.0,1.0,2.0,1.0,1.0,0.0,1.4142136208793713e-05,3.141592653589793
33.43999999999809,2089,5,-0.9622860371126072,-5.080701647747776,1.0,1.0,1.0,-0.6804389822834542,-3.5925985883081175,3.6564684909519487,-1.7579793325314104,13.36976182532442,13.36976182532442,0.0,0.9999999999925204,13.406764616713481,0.9629972086109431,14.369761825324424,0.499999999975,0.9547712524422192,1,3.1519175782617217,0.2991392852793738,1.0,1.0,-5.392684025683403e-18,1.0,1.0,2.0,1.0,1.0,0.0,1.4142136208793713e-05,3.141592653589793
33.45599999999809,2090,5,-1.0477231037459889,-5.064621781762286,1.0,1.0,1.0,-0.7408521114646053,-3.581228406029207,3.6570560218859183,-1.774789752503617,13.374058747212057,13.374058747212057,0.0,0.9999999999925229,13.325196896150496,1.048861851061564,14.374058747212061,0.499999999975,0.9547712524422192,1,3.1538197764316642,0.29531347205640895,1.0,1.0,-4.6418047486237734e-18,1.0,1.0,2.0,1.0,1.0,0.0,1.4142136208793713e-05,3.141592653589793
33.47199999999809,2091,5,-1.133028948279699,-5.047175938900875,1.0,1.0,1.0,-0.8011724526092371,-3.5688923322383883,3.657713736465699,-1.7916231068704105,13.378869777929864,13.378869777929864,0.0,0.9999999999925255,13.236992479109963,1.1418772988199004,14.378869777929864,0.499999999975,0.9547712524422192,1,3.1558458632797044,0.2913969036491573,1.0,1.0,-2.0156307924712755e-17,1.0000000000000002,1.0000000000000002,2.0,1.0000000000000002,1.0,0.0,1.4142151909708934e-05,3.141592653589793
33.48799999999809,2092,5,-1.218180604014833,-5.028366402359729,0.9999999999999999,0.9999999999999999,0.9999999999999998,-0.8613837658088128,-3.555591981399168,3.6584445233171206,-1.8084787305140329,13.384216330189034,13.384216330189034,0.0,0.9999999999925285,13.142234338190061,1.2419819919989716,14.384216330189032,0.4999999999750001,0.9547712524422193,1,3.15799867905053,0.2873935902814446,1.0,0.9999999999999999,1.0912130382068632e-17,0.9999999999999999,0.9999999999999998,1.9999999999999998,0.9999999999999999,0.9999999999999999,0.0,1.4142128358329565e-05,3.1415926535897927
33.503999999998086,2093,5,-1.3031551089444509,-5.0081958227737005,1.0,1.0,1.0,-0.9214698144725153,-3.541329227793424,3.65925119643459,-1.8253559304981717,13.39011931860798,13.39011931860798,0.0,0.9999999999925318,13.041012699623971,1.3491066189840117,14.390119318607983,0.499999999975,0.9547712524422192,1,3.160280934229485,0.2833076309963564,1.0,1.0,-2.7683908909333558e-17,1.0,1.0,2.0,1.0,1.0,0.0,1.4142136208793713e-05,3.141592653589793
33.519999999998085,2094,5,-1.3831160229287416,-4.98670519525004,1.0,1.0,1.0,-0.9780107189806815,-3.5261330593394895,3.6592511964345897,-1.8413559304981697,13.390119318607976,13.390119318607976,0.0,0.9999999999925318,12.933614352166868,1.4565049664411096,14.390119318607978,0.499999999975,0.9547712524422192,0,3.160280934229485,0.2833076309963564,1.0,1.0,2.2760017076089072e-17,1.0,1.0,2.0,1.0,1.0,0.0,1.4142136208793713e-05,3.141592653589793
33.53599999999808,2095,5,-1.4627228667647567,-4.963937998430223,1.0,1.0,1.0,-1.0343012580859863,-3.5100342200795884,3.65925119643459,-1.8573559304981682,13.39011931860798,13.39011931860798,0.0,0.9999999999925318,12.820340226129726,1.5697790924782542,14.390119318607981,0.499999999975,0.9547712524422192,0,3.160280934229485,0.2833076309963564,1.0,1.0,1.591961384321155e-17,1.0,1.0,2.0,1.0,1.0,0.0,1.4142136208793713e-05,3.141592653589793
33.55199999999808,2096,5,-1.5419552615352283,-4.939900060592298,0.9999999999999999,0.9999999999999999,0.9999999999999998,-1.0903270217178362,-3.4930368312286504,3.6592511964345897,-1.8733559304981664,13.390119318607976,13.390119318607976,0.0,0.9999999999925318,12.701306304319894,1.6888130142880873,14.390119318607981,0.4999999999750001,0.9547712524422193,0,3.160280934229485,0.2833076309963564,1.0,0.9999999999999999,2.5447088069153658e-17,0.9999999999999999,0.9999999999999998,1.9999999999999998,0.9999999999999999,0.9999999999999999,0.0,1.4142128358329565e-05,3.1415926535897927
33.56799999999808,2097,5,-1.620792924179807,-4.914597535317071,0.9999999999999999,0.9999999999999999,0.9999999999999998,-1.1460736675867151,-3.475145244025394,3.65925119643459,-1.8893559304981644,13.39011931860798,13.39011931860798,0.0,0.9999999999925318,12.576634467072315,1.8134848515356647,14.39011931860798,0.4999999999750001,0.9547712524422193,0,3.160280934229485,0.2833076309963564,1.0,0.9999999999999999,-1.3931194105850698e-17,0.9999999999999999,0.9999999999999998,1.9999999999999998,0.9999999999999999,0.9999999999999999,0.0,1.4142128358329565e-05,3.1415926535897927
33.58399999999808,2098,5,-1.6992156726874106,-4.88803689991283,1.0,1.0,1.0,-1.201526924855729,-3.4563640386184313,3.6592511964345897,-1.9053559304981629,13.390119318607976,13.390119318607976,0.0,0.9999999999925318,12.446452367454715,1.9436669511532647,14.39011931860798,0.499999999975,0.9547712524422192,0,3.160280934229485,0.2833076309963564,1.0,1.0,1.826490393467885e-17,1.0,1.0,2.0,1.0,1.0,0.0,1.4142136208793713e-05,3.141592653589793
33.599999999998076,2099,5,-1.7772034312627103,-4.860224953757183,1.0,1.0,1.0,-1.2566725977938626,-3.4366980228937782,3.65925119643459,-1.921355930498161,13.39011931860798,13.39011931860798,0.0,0.9999999999925318,12.310893300562006,2.0792260180459756,14.390119318607981,0.499999999975,0.9547712524422192,0,3.160280934229485,0.2833076309963564,1.0,1.0,2.1901095937771943e-17,1.0,1.0,2.0,1.0,1.0,0.0,1.4142136208793713e-05,3.141592653589793
33.615999999998074,2100,5,-1.854736235465425,-4.831168816556455,1.0,1.0,1.0,-1.3114965694100111,-3.416152231244057,3.6592511964345897,-1.9373559304981594,13.390119318607976,13.390119318607976,0.0,0.9999999999925318,12.17009606703375,2.2200232515742284,14.39011931860798,0.499999999975,0.9547712524422192,0,3.160280934229485,0.2833076309963564,1.0,1.0,-2.5389076370938365e-17,1.0,1.0,2.0,1.0,1.0,0.0,1.4142136208793713e-05,3.141592653589793
33.63199999999807,2101,5,-1.9317942373211066,-4.800875926523089,1.0,0.9999999999999999,0.9999999999999999,-1.365984805066849,-3.3947319232797253,3.65925119643459,-1.9533559304981576,13.39011931860798,13.39011931860798,0.0,0.9999999999925318,12.024204830934464,2.3659144876735176,14.390119318607981,0.4999999999750001,0.9547712524422193,0,3.160280934229485,0.2833076309963564,1.0,1.0,-2.2698307673697422e-17,0.9999999999999999,0.9999999999999999,2.0,1.0,0.9999999999999999,0.0,1.4142144059253502e-05,3.1415926535897927
33.64799999999807,2102,5,-2.0083577104021155,-4.7693540384714925,0.9999999999999999,1.0,0.9999999999999999,-1.4201233560736242,-3.372442582482638,3.65925119643459,-1.9693559304981556,13.39011931860798,13.39011931860798,0.0,0.9999999999925318,11.873368972142167,2.516750346465814,14.390119318607981,0.4999999999750001,0.9547712524422193,0,3.160280934229485,0.2833076309963564,1.0,0.9999999999999999,6.447171425261871e-19,1.0,0.9999999999999999,2.0,1.0,0.9999999999999999,0.0,1.4142144059253502e-05,3.1415926535897927
33.66399999999807,2103,5,-2.084407054877479,-4.736611221832857,0.9999999999999999,1.0,0.9999999999999999,-1.4738983632569456,-3.349289914802311,3.6592511964345893,-1.9853559304981538,13.390119318607972,13.390119318607972,0.0,0.9999999999925318,11.717742933396474,2.672376385211503,14.390119318607978,0.4999999999750001,0.9547712524422193,0,3.160280934229485,0.2833076309963564,1.0,0.9999999999999999,2.418671214958804e-17,1.0,0.9999999999999999,2.0,1.0,0.9999999999999999,0.0,1.4142144059253502e-05,3.1415926535897927
33.67999999999807,2104,5,-2.1599228025303403,-4.7026558585894245,1.0,1.0,1.0,-1.5272960605086556,-3.325279847195228,3.6592511964345897,-2.001355930498152,13.390119318607976,13.390119318607976,0.0,0.9999999999925318,11.557486062162718,2.8326332564452597,14.390119318607978,0.499999999975,0.9547712524422192,0,3.160280934229485,0.2833076309963564,1.0,1.0,-9.538052975430625e-18,1.0,1.0,2.0,1.0,1.0,0.0,1.4142136208793713e-05,3.141592653589793
33.695999999998065,2105,5,-2.2348856217417103,-4.667496641128746,1.0,1.0,1.0,-1.5803027783098766,-3.30041852610757,3.65925119643459,-2.0173559304981503,13.39011931860798,13.39011931860798,0.0,0.9999999999925318,11.392762447474064,2.9973568711339156,14.39011931860798,0.499999999975,0.9547712524422192,0,3.160280934229485,0.2833076309963564,1.0,1.0000000000000002,-2.040027101738555e-18,1.0,1.0000000000000002,2.0,1.0000000000000002,1.0,0.0,1.4142151909708934e-05,3.141592653589793
33.71199999999806,2106,5,-2.3092763224392656,-4.6311425700184765,1.0,0.9999999999999999,0.9999999999999999,-1.632904947230337,-3.27471231590176,3.6592511964345897,-2.0333559304981486,13.390119318607976,13.390119318607976,0.0,0.9999999999925318,11.223740751918669,3.1663785666893096,14.39011931860798,0.4999999999750001,0.9547712524422193,0,3.160280934229485,0.2833076309963564,1.0,1.0,1.0862471526530449e-17,0.9999999999999999,0.9999999999999999,2.0,1.0,0.9999999999999999,0.0,1.4142144059253502e-05,3.1415926535897927
33.72799999999806,2107,5,-2.383075861009897,-4.593602951702279,1.0,0.9999999999999999,0.9999999999999999,-1.6850891014020686,-3.2481677972272225,3.6592511964345897,-2.049355930498147,13.390119318607976,13.390119318607976,0.0,0.9999999999925318,11.050594038943947,3.339525279664031,14.390119318607978,0.4999999999750001,0.9547712524422193,0,3.160280934229485,0.2833076309963564,1.0,1.0,2.2114251183486406e-17,0.9999999999999999,0.9999999999999999,2.0,1.0,0.9999999999999999,0.0,1.4142144059253502e-05,3.1415926535897927
33.74399999999806,2108,5,-2.456265345174771,-4.55488739611743,0.9999999999999999,0.9999999999999999,0.9999999999999998,-1.7368418819665963,-3.2207917653357705,3.6592511964345897,-2.065355930498145,13.390119318607976,13.390119318607976,0.0,0.9999999999925318,10.873499595654712,3.5166197229532687,14.390119318607981,0.4999999999750001,0.9547712524422193,0,3.160280934229485,0.2833076309963564,1.0,0.9999999999999999,1.1475661623660986e-17,0.9999999999999999,0.9999999999999998,1.9999999999999998,0.9999999999999999,0.9999999999999999,0.0,1.4142128358329565e-05,3.1415926535897927
33.75999999999806,2109,5,-2.52882603882565,-4.515005814234721,1.0,0.9999999999999999,0.9999999999999999,-1.7881500404947324,-3.1925912283420605,3.65925119643459,-2.0813559304981433,13.39011931860798,13.39011931860798,0.0,0.9999999999925318,10.692638751286667,3.6974805673213136,14.390119318607981,0.4999999999750001,0.9547712524422193,0,3.160280934229485,0.2833076309963564,1.0,1.0,1.808730849262876e-17,0.9999999999999999,0.9999999999999999,2.0,1.0,0.9999999999999999,0.0,1.4142144059253502e-05,3.1415926535897927
