tiempo,frame_number,periodo_oscilador,periodo_fuerza,X_avg,P_avg,delta_X,delta_P,producto_incerteza,alpha_real,alpha_imag,alpha_magnitud,alpha_fase,fuerza_externa,F0_amplitud,nu_frecuencia,omega_oscilador,energia_cinetica,energia_potencial,energia_total,trabajo_instantaneo,potencia,pureza,entropia,Sigma_XX,Sigma_XP,Sigma_PP,det_Sigma,traza_Sigma,lambda_1,lambda_2,theta_ellipse,excentricidad,area_elipse,force_activa,metodo,n_basis
34.86399999999794,2178,5,3,-2.6625668659630137,0.2677419883840574,0.7071067811807494,0.7071067811925242,0.5000000000001263,-1.8827190862850602,0.1893221755947368,1.8922140587243232,3.0413717090683727,0.5972366033618361,0.8,0.7,1.0,0.28584288617615056,3.794631157857953,4.080474044034103,-1.5901823912515196,0.15990531571983863,0.9999999997997473,3.8787130865780154e-12,0.49999999999180034,9.373168907700347e-12,0.5000000000084523,0.25000000000012634,1.0000000000002527,0.5000000000126634,0.49999999998758926,0.0,2.236731304744415e-05,1.5707963267952936,1,split_operator,30
34.879999999997935,2179,5,3,-2.6665861991824515,0.23466394577790445,0.7071067811805378,0.7071067811927334,0.5000000000001246,-1.885561184060373,0.16593246735954853,1.8928482671781126,3.053817138685013,0.6031604137907691,0.8,0.7,1.0,0.2775335837284017,3.805340978830907,4.082874562559309,-1.6083792353076418,0.14154000263717545,0.9999999997997508,3.82594314525176e-12,0.499999999991501,9.102829601204121e-12,0.5000000000087481,0.25000000000012457,1.0000000000002491,0.5000000000126635,0.4999999999875856,0.0,2.2367650569416096e-05,1.5707963267952878,1,split_operator,30
34.89599999999793,2180,5,3,-2.6700765500771473,0.20162060841708757,0.707106781180335,0.7071067811929361,0.5000000000001245,-1.888029234846733,0.1425672994386801,1.8934042955758756,3.0662245130100794,0.6090085645682968,0.8,0.7,1.0,0.2703254348737557,3.8146543916315476,4.084979826505303,-1.6260994870499534,0.12278867731947715,0.9999999997997511,3.822533164259868e-12,0.49999999999121414,8.822720332091194e-12,0.5000000000090349,0.2500000000001245,1.0000000000002491,0.5000000000126639,0.49999999998758515,0.0,2.236772005860162e-05,1.5707963267952876,1,split_operator,30
34.91199999999793,2181,5,3,-2.673038531931298,0.16861922469982715,0.7071067811801403,0.7071067811931325,0.5000000000001257,-1.8901236723015544,0.11923179722366596,1.8938805976259168,3.0785946479362916,0.6147803221100538,0.8,0.7,1.0,0.2642162214738417,3.8225674965901844,4.0867837180640265,-1.6433314896733089,0.10366378127490729,0.9999999997997486,3.858927304362624e-12,0.4999999999909388,8.53395132338619e-12,0.5000000000093127,0.25000000000012573,1.0000000000002514,0.5000000000126648,0.4999999999875867,0.0,2.2367660496455816e-05,1.5707963267952914,1,split_operator,30
34.92799999999793,2182,5,3,-2.675472873826125,0.1356670205474656,0.7071067811799532,0.7071067811933225,0.5000000000001277,-1.891845011963113,0.09593107021248759,1.8942756714696583,3.0909283683543363,0.6204749624143426,0.8,0.7,1.0,0.25920277023690386,3.829077549285049,4.088280319521953,-1.6600639308278582,0.08417798947505457,0.9999999997997446,3.918274132993265e-12,0.4999999999906741,8.23646706393788e-12,0.5000000000095812,0.2500000000001277,1.0000000000002554,0.500000000012666,0.49999999998758937,0.0,2.2367531444595804e-05,1.5707963267952976,1,split_operator,30
34.94399999999793,2183,5,3,-2.677380420266666,0.10277119770798868,0.7071067811797703,0.7071067811935056,0.5000000000001279,-1.8931938509866477,0.07267021080998216,1.8945880599625926,3.10322650774385,0.6260917711529507,0.8,0.7,1.0,0.2552809595440873,3.8341829574088617,4.089463916952949,-1.6762858493749881,0.06434420119650469,0.9999999997997442,3.92486628521442e-12,0.49999999999041567,7.930378576048724e-12,0.5000000000098401,0.2500000000001279,1.0000000000002558,0.5000000000126665,0.49999999998758926,0.0,2.2367591007085256e-05,1.5707963267952985,1,split_operator,30
34.959999999997926,2184,5,3,-2.6787621307814846,0.06993893206718844,0.707106781179592,0.7071067811936815,0.5000000000001262,-1.894170867861313,0.04945429313365423,1.8948163509332057,3.1154899077852356,0.6316300437607548,0.8,0.7,1.0,0.25244572711439395,3.8378832766495616,4.090329003763956,-1.691986641890162,0.044175530722178696,0.9999999997997475,3.875304678305611e-12,0.4999999999901634,7.616324237957883e-12,0.500000000010089,0.25000000000012623,1.0000000000002525,0.5000000000126668,0.4999999999875857,0.0,2.2367928524862915e-05,1.5707963267952931,1,split_operator,30
34.975999999997924,2185,5,3,-2.6796190794954162,0.03717737196788001,0.7071067811794212,0.7071067811938506,0.500000000000125,-1.894776822108063,0.026288371825182615,1.8949591774207564,3.127719417991944,0.6370890855241012,0.8,0.7,1.0,0.2506910784983831,3.8401792055928916,4.090870284091275,-1.7071560689086684,0.02368529790920603,0.99999999979975,3.839137991386099e-12,0.49999999998992184,7.294373438604396e-12,0.5000000000103282,0.250000000000125,1.00000000000025,0.5000000000126674,0.4999999999875826,0.0,2.2368266037547725e-05,1.5707963267952894,1,split_operator,30
34.99199999999792,2186,5,3,-2.6799524546754943,0.004493636537583143,0.7071067811792604,0.7071067811940123,0.5000000000001256,-1.8950125539585754,0.003177480867912678,1.8950152178927928,3.139915895362822,0.6424682116679493,0.8,0.7,1.0,0.2500100963899443,3.841072579655451,4.091082676045395,-1.7217842609104959,0.002887018630186797,0.9999999997997489,3.855740353533037e-12,0.49999999998969447,6.964956389410304e-12,0.5000000000105568,0.2500000000001256,1.0000000000002514,0.5000000000126684,0.4999999999875828,0.0,2.236833552482124e-05,1.5707963267952911,1,split_operator,30
35.00799999999792,2187,5,3,-2.6797635582501873,-0.028105185974922654,0.7071067811791084,0.7071067811941663,0.500000000000127,-1.894878984015299,-0.019873367589376856,1.8949831964432282,-3.131105103125469,0.6477667474417692,0.8,0.7,1.0,0.2503949507447297,3.8405663640575924,4.090961314802322,-1.735861724040706,-0.018205604905221676,0.999999999799746,3.898495356648058e-12,0.4999999999894795,6.62837840170738e-12,0.5000000000107745,0.250000000000127,1.000000000000254,0.5000000000126691,0.49999999998758493,0.0,2.2368206476855758e-05,1.5707963267952956,1,split_operator,30
35.02399999999792,2188,5,3,-2.679053805302097,-0.06061203985376407,0.7071067811789652,0.7071067811943128,0.5000000000001293,-1.8943771128927374,-0.042859184402145846,1.8948618829718011,-3.118972092108872,0.6529840282041809,0.8,0.7,1.0,0.251836909693108,3.838664645846462,4.0905015555395705,-1.7493793455619027,-0.03957869394138321,0.9999999997997413,3.967594885665907e-12,0.499999999989277,6.285139075856705e-12,0.5000000000109818,0.2500000000001294,1.000000000000259,0.5000000000126704,0.4999999999875884,0.0,2.236801786695157e-05,1.570796326795303,1,split_operator,30
35.03999999999792,2189,5,3,-2.6778247235342603,-0.0930199035604575,0.7071067811788252,0.7071067811944513,0.5000000000001282,-1.8935080208400672,-0.06577500459291817,1.8946500933456993,-3.106869501203427,0.658119399506327,0.8,0.7,1.0,0.25432635123478714,3.835372624980208,4.089698976214995,-1.7623283990355636,-0.06121820307334474,0.9999999997997435,3.934864813255674e-12,0.49999999998907896,5.935446578675396e-12,0.5000000000111775,0.25000000000012823,1.0000000000002565,0.5000000000126708,0.4999999999875857,0.0,2.2368285891076468e-05,1.5707963267952993,1,split_operator,30
35.055999999997915,2190,5,3,-2.676077952710227,-0.12532179136830973,0.7071067811786952,0.707106781194582,0.5000000000001288,-1.8922728673452143,-0.08861588850697755,1.8943466895441183,-3.09479644655856,0.6631722171739651,0.8,0.7,1.0,0.2578527757015623,3.8306966044853272,4.0885493801868895,-1.7747005492292067,-0.08310993024193505,0.9999999997997424,3.951231045825513e-12,0.4999999999888951,5.579370299102493e-12,0.5000000000113625,0.2500000000001288,1.0000000000002576,0.5000000000126718,0.4999999999875858,0.0,2.2368365305015238e-05,1.5707963267953011,1,split_operator,30
35.071999999997914,2191,5,3,-2.673815244068067,-0.15751075498633638,0.7071067811785696,0.7071067811947043,0.5000000000001265,-1.8906728907204935,-0.11137692296065124,1.8939505797864868,-3.0827520382904248,0.6681418473882726,0.8,0.7,1.0,0.26240481897395057,3.8246439796997467,4.087048798673697,-1.7864878567465634,-0.10523952682009237,0.9999999997997471,3.882121397291267e-12,0.49999999998871747,5.217659637679617e-12,0.5000000000115354,0.25000000000012645,1.000000000000253,0.500000000012672,0.49999999998758093,0.0,2.236882192969184e-05,1.5707963267952938,1,split_operator,30
35.08799999999791,2192,5,3,-2.6710384597084795,-0.18957988517230617,0.7071067811784559,0.7071067811948187,0.500000000000127,-1.8887094076699367,-0.1340532223819047,1.8934607186450676,-3.0707353807182405,0.6730276667653519,0.8,0.7,1.0,0.267970266436821,3.817223226615202,4.085193493052023,-1.7976827823781172,-0.12759250778316056,0.9999999997997462,3.8953095770537e-12,0.4999999999885567,4.850564394587309e-12,0.5000000000116972,0.25000000000012695,1.000000000000254,0.5000000000126729,0.49999999998758105,0.0,2.236889141523852e-05,1.5707963267952951,1,split_operator,30
35.10399999999791,2193,5,3,-2.667749571957186,-0.2215223133345149,0.7071067811783522,0.7071067811949244,0.5000000000001285,-1.8863838128384358,-0.15663992994296663,1.8928761071426234,-3.0587455725836974,0.6778290624344269,0.8,0.7,1.0,0.2745360676584609,3.80844388933308,4.082979956991541,-1.808278191169583,-0.15015426195583956,0.9999999997997431,3.941233958388124e-12,0.49999999998841016,4.478750703640344e-12,0.5000000000118467,0.25000000000012845,1.000000000000257,0.5000000000126735,0.4999999999875834,0.0,2.236874251737419e-05,1.5707963267953,1,split_operator,30
35.11999999999791,2194,5,3,-2.6639506627017915,-0.253331213121903,0.7071067811782549,0.7071067811950217,0.5000000000001283,-1.8836975783428338,-0.17913221868471207,1.8921957928358164,-3.0467817072538943,0.6825454321147205,0.8,0.7,1.0,0.28208835177689967,3.7983165666487935,4.080404918425693,-1.8182673562060903,-0.17291006232843564,0.9999999997997433,3.938049433841932e-12,0.4999999999882725,4.101941009082566e-12,0.5000000000119843,0.2500000000001284,1.0000000000002567,0.5000000000126738,0.49999999998758304,0.0,2.2368792150105758e-05,1.5707963267952998,1,split_operator,30
35.13599999999791,2195,5,3,-2.659643922703289,-0.2849998020021302,0.7071067811781645,0.7071067811951106,0.5000000000001273,-1.8806522532850853,-0.20152529263252963,1.891418869884959,-3.0348428729083023,0.6871761841910048,0.8,0.7,1.0,0.29061244357668176,3.7868528977803413,4.077465341357023,-1.8276439621100418,-0.19584507643501572,0.9999999997997453,3.908496202694991e-12,0.4999999999881446,3.720579400123825e-12,0.5000000000121101,0.25000000000012734,1.0000000000002547,0.5000000000126744,0.49999999998758027,0.0,2.2369099870583492e-05,1.5707963267952967,1,split_operator,30
35.151999999997905,2196,5,3,-2.654831650882416,-0.3165213428272221,0.7071067811780853,0.707106781195191,0.5000000000001282,-1.877249463247633,-0.22381438790340072,1.8905444791107404,-3.022928152710229,0.6917207377878112,0.8,0.7,1.0,0.3000928802386858,3.774065547257544,4.07415842749623,-1.8364021082508177,-0.2189443767860348,0.9999999997997435,3.934864813255674e-12,0.4999999999880327,3.3364422336035204e-12,0.5000000000122238,0.25000000000012823,1.0000000000002565,0.5000000000126755,0.49999999998758093,0.0,2.236913957614324e-05,1.5707963267952993,1,split_operator,30
35.1679999999979,2197,5,3,-2.6495162535810812,-0.34788914538641447,0.7071067811780144,0.7071067811952624,0.5000000000001285,-1.8734909097711585,-0.24599477380392637,1.8895718080385322,-3.0110366249632787,0.6961785228422958,0.8,0.7,1.0,0.31051342874500726,3.7599681889891303,4.070481617734138,-1.8445363116647306,-0.2421929513479827,0.9999999997997431,3.941233958388124e-12,0.4999999999879323,2.9478641749847156e-12,0.5000000000123247,0.2500000000001285,1.0000000000002571,0.500000000012676,0.49999999998758105,0.0,2.23691693552668e-05,1.5707963267953,1,split_operator,30
35.1839999999979,2198,5,3,-2.6437002437990174,-0.37909656794581204,0.7071067811779566,0.7071067811953248,0.5000000000001317,-1.8693783698148139,-0.2680617539190304,1.8885000909307994,-2.9991673632532883,0.7005489801757465,0.8,0.7,1.0,0.32185710392035327,3.7445754895254173,4.066432593445771,-1.8520415096837741,-0.2655757140625642,0.9999999997997366,4.0368744305443155e-12,0.4999999999878506,2.5566215811068105e-12,0.5000000000124128,0.25000000000013173,1.0000000000002633,0.5000000000126761,0.4999999999875874,0.0,2.2368613471756708e-05,1.5707963267953102,1,split_operator,30
35.1999999999979,2199,5,3,-2.6373862404059416,-0.4101370187744975,0.7071067811779,0.7071067811953786,0.5000000000001298,-1.8649136951991352,-0.2900106671910815,1.8873286088082035,-2.987319436576228,0.7048315615637263,0.8,0.7,1.0,0.33410618709086076,3.727903090535179,4.062009277626039,-1.8589130622720051,-0.28907751539792037,0.9999999997997404,3.980773059518911e-12,0.49999999998777067,2.162714451969805e-12,0.500000000012489,0.25000000000012984,1.0000000000002598,0.5000000000126769,0.4999999999875828,0.0,2.2369089944182543e-05,1.5707963267953042,1,split_operator,30
35.2159999999979,2200,5,3,-2.6305769673293797,-0.4410039576567152,0.707106781177858,0.7071067811954236,0.5000000000001319,-1.8600988120317474,-0.31183688898916834,1.8860566894598798,-2.975491909452557,0.7090257298048415,0.8,0.7,1.0,0.34724224534071924,3.709967590515774,4.057209835856493,-1.86514675406852,-0.3126831529243759,0.9999999997997362,4.043459744237192e-12,0.49999999998771116,1.766586876783549e-12,0.5000000000125526,0.2500000000001319,1.0000000000002638,0.5000000000126776,0.49999999998758615,0.0,2.2368861635744944e-05,1.570796326795311,1,split_operator,30
35.231999999997896,2201,5,3,-2.623275252718432,-0.47169089738976633,0.7071067811778197,0.7071067811954592,0.50000000000013,-1.8549357201160572,-0.3335358321682717,1.8846837074434155,-2.9636838420285154,0.7131309587881275,0.8,0.7,1.0,0.3612461513464831,3.6907865257563053,4.052032677102789,-1.870738796136263,-0.33637738190719635,0.99999999979974,3.9875836208923575e-12,0.499999999987657,1.368460900152968e-12,0.500000000012603,0.25000000000013,1.00000000000026,0.5000000000126779,0.49999999998758216,0.0,2.236923883973427e-05,1.570796326795305,1,split_operator,30
35.247999999997894,2202,5,3,-2.6154840280836744,-0.5021914052672585,0.7071067811777927,0.7071067811954861,0.5000000000001299,-1.8494264923430725,-0.35510294811808013,1.8832090840749873,-2.9518942901648355,0.7171467335590437,0.8,0.7,1.0,0.3760981037684724,3.670378350574211,4.046476454342684,-1.8756858274160573,-0.36014492590884034,0.9999999997997402,3.984178387651069e-12,0.4999999999876188,9.687806112879116e-13,0.500000000012641,0.2500000000001299,1.0000000000002598,0.5000000000126784,0.4999999999875814,0.0,2.2369357955462077e-05,1.5707963267953047,1,split_operator,30
35.26399999999789,2203,5,3,-2.607206327413457,-0.5324991045473446,0.7071067811777751,0.7071067811955039,0.5000000000001301,-1.8435732740665294,-0.37653372780119165,1.881632287410121,-2.940122305513362,0.7210725503840685,0.8,0.7,1.0,0.39177764817819494,3.64876241684618,4.040540065024375,-1.879984915885502,-0.3839704873931865,0.99999999979974,3.9875836208923575e-12,0.4999999999875939,5.679900993982301e-13,0.5000000000126661,0.25000000000013,1.00000000000026,0.500000000012679,0.49999999998758105,0.0,2.2369437365594898e-05,1.570796326795305,1,split_operator,30
35.27999999999789,2204,5,3,-2.5984452862668252,-0.5626076759056039,0.707106781177765,0.7071067811955124,0.500000000000129,-1.8373782824614917,-0.39782370278045587,1.8799528322155037,-2.928366935582053,0.7249079168138873,0.8,0.7,1.0,0.40826369850029165,3.6259589528549316,4.034222651355224,-1.8836335594225495,-0.407838758324234,0.999999999799742,3.95782127723313e-12,0.4999999999875797,1.6631140908884845e-13,0.5000000000126783,0.250000000000129,1.000000000000258,0.5000000000126794,0.4999999999875786,0.0,2.2369695446579717e-05,1.5707963267953018,1,split_operator,30
35.29599999999789,2205,5,3,-2.5892041408433246,-0.592510858872213,0.7071067811777676,0.7071067811955122,0.5000000000001307,-1.8308438058666034,-0.41896844623520724,1.8781702799322677,-2.9166272237888498,0.7286523517451642,0.8,0.7,1.0,0.4255345589470827,3.601989041473901,4.027523600420984,-1.886629686373806,-0.4317344307517851,0.9999999997997389,4.0039422327523634e-12,0.49999999998758327,-2.3425705819590803e-13,0.5000000000126779,0.25000000000013056,1.0000000000002611,0.5000000000126801,0.49999999998758105,0.0,2.2369536627864505e-05,1.5707963267953067,1,split_operator,30
35.31199999999789,2206,5,3,-2.5794862270299435,-0.6222024532530629,0.7071067811777783,0.7071067811955024,0.5000000000001312,-1.823972203110175,-0.43996357396614655,1.8762842386311438,-2.90490220950488,0.7323053854808913,0.8,0.7,1.0,0.44356794642339703,3.5768745977123855,4.020442544135783,-1.8889716558278127,-0.45564220737664046,0.9999999997997375,4.023702679197e-12,0.49999999998759836,-6.352696146905146e-13,0.5000000000126641,0.25000000000013123,1.0000000000002625,0.5000000000126802,0.49999999998758227,0.0,2.2369437365594898e-05,1.570796326795309,1,split_operator,30
35.327999999997886,2207,5,3,-2.5692949794254334,-0.6516763205344775,0.7071067811777965,0.7071067811954839,0.500000000000131,-1.816765902820275,-0.4608047453886272,1.8742943629598436,-2.8931909280874843,0.735866559789307,0.8,0.7,1.0,0.46234101337899647,3.550638345644181,4.012979359023177,-1.890658257593732,-0.47954681208785976,0.999999999799738,4.017116240275409e-12,0.4999999999876241,-1.0362821711851211e-12,0.5000000000126379,0.250000000000131,1.000000000000262,0.5000000000126807,0.49999999998758127,0.0,2.236957633264902e-05,1.5707963267953082,1,split_operator,30
35.343999999997884,2208,5,3,-2.558633930342304,-0.6809263852712035,0.707106781177826,0.7071067811954563,0.5000000000001324,-1.8092274027190316,-0.4814876645141116,1.8722003540830523,-2.881492410903525,0.7393354279613756,0.8,0.7,1.0,0.48183037108555327,3.523303794743286,4.0051341658288395,-1.8916887118861239,-0.5034330004646778,0.9999999997997351,4.059810372110344e-12,0.49999999998766587,-1.4357404154452524e-12,0.500000000012599,0.25000000000013245,1.000000000000265,0.5000000000126814,0.4999999999875835,0.0,2.2369437365594898e-05,1.5707963267953127,1,split_operator,30
35.35999999999788,2209,5,3,-2.5475067087867362,-0.709946636457332,0.7071067811778624,0.7071067811954197,0.5000000000001322,-1.8013592689013245,-0.5020080809195601,1.8700019596153512,-2.869805685343456,0.7427115548668222,0.8,0.7,1.0,0.5020121133148131,3.494895215650573,3.9969073289653863,-1.8920626687166575,-0.5272855702356956,0.9999999997997355,4.053448036376677e-12,0.4999999999877174,-1.8336443474709085e-12,0.5000000000125471,0.2500000000001322,1.0000000000002645,0.5000000000126817,0.4999999999875827,0.0,2.2369536627864505e-05,1.570796326795312,1,split_operator,30
35.37599999999788,2210,5,3,-2.5359170394167045,-0.7387311288798304,0.7071067811779064,0.7071067811953738,0.5000000000001309,-1.793164135098065,-0.5223617907045214,1.8676989735474037,-2.8581297748266237,0.7459945170087148,0.8,0.7,1.0,0.5228618403942754,3.465437615395882,3.988299455790157,-1.8917802069938343,-0.5510893716880118,0.9999999997997382,4.013933902026847e-12,0.49999999998777955,-2.2299939672620894e-12,0.5000000000124822,0.2500000000001309,1.0000000000002618,0.500000000012682,0.4999999999875798,0.0,2.2369814559876163e-05,1.5707963267953078,1,split_operator,30
35.39199999999788,2211,5,3,-2.5238687414785788,-0.7672739844543556,0.7071067811779617,0.707106781195319,0.5000000000001312,-1.7846447019242604,-0.5425446374356965,1.8652912361656995,-2.846463698798261,0.7491839025765871,0.8,0.7,1.0,0.5443546836164337,3.4349567121002615,3.979311395716695,-1.890841833331981,-0.5748293180190017,0.9999999997997375,4.023702679197e-12,0.4999999999878577,-2.62501131942372e-12,0.5000000000124047,0.25000000000013123,1.0000000000002625,0.5000000000126823,0.49999999998758016,0.0,2.2369814559876163e-05,1.570796326795309,1,split_operator,30
35.40799999999788,2212,5,3,-2.511365727722501,-0.7955693935430344,0.7071067811780269,0.7071067811952552,0.5000000000001322,-1.775803736112069,-0.5625525130787487,1.8627786339661507,-2.834806472718655,0.7522793114980955,0.8,0.7,1.0,0.566465329977373,3.4034789091835584,3.9699442391609314,-1.8892484805709966,-0.5984903956235113,0.9999999997997355,4.053448036376677e-12,0.4999999999879501,-3.0166980025114754e-12,0.5000000000123145,0.2500000000001323,1.0000000000002647,0.5000000000126825,0.49999999998758204,0.0,2.2369665668156504e-05,1.570796326795312,1,split_operator,30
35.423999999997875,2213,5,3,-2.498412003296825,-0.8236116162538949,0.7071067811780992,0.7071067811951831,0.5000000000001324,-1.7666440697290517,-0.5823813589171416,1.8601610995618103,-2.823157108044939,0.7552803554892038,0.8,0.7,1.0,0.5891680472202828,3.3710312691028537,3.9601993163231364,-1.88700150600852,-0.6220576743092795,0.9999999997997353,4.056629250813275e-12,0.4999999999880522,-3.40394379350073e-12,0.5000000000122126,0.2500000000001324,1.0000000000002647,0.500000000012683,0.4999999999875818,0.0,2.236972522496329e-05,1.5707963267953122,1,split_operator,30
35.43999999999787,2214,5,3,-2.4850116646219087,-0.8513949837216427,0.7071067811781834,0.7071067811951017,0.5000000000001343,-1.757168599381822,-0.6020271664577838,1.8574386115849595,-2.811514612205995,0.7581866581028891,0.8,0.7,1.0,0.6124367091592369,3.3376414866475606,3.9500781958067974,-1.8841026893463824,-0.6455163174334759,0.9999999997997313,4.115873660405725e-12,0.49999999998817124,-3.787636870811184e-12,0.5000000000120975,0.2500000000001344,1.0000000000002687,0.5000000000126827,0.49999999998758604,0.0,2.2369328176589587e-05,1.5707963267953187,1,split_operator,30
