tiempo,frame_number,periodo_numero,posicion,velocidad,aceleracion,momentum,energia_total,energia_cinetica,energia_potencial,amplitud,fase_inicial,fase_instantanea,omega,periodo,frecuencia,distancia_origen
8.832000000000006,552,1,-2.992824222988869,-0.20737205764295788,2.992824222988869,-0.20737205764295788,4.5,0.021501585145537124,4.478498414854463,3.0,0.5235987755982988,-3.0724134684187177,1.0,6.283185307179586,0.15915494309189535,3.0
8.848000000000006,553,1,-2.99575896101877,-0.15946237009320144,2.99575896101877,-0.15946237009320144,4.5,0.012714123737870573,4.4872858762621295,3.0,0.5235987755982988,-3.0884134684187177,1.0,6.283185307179586,0.15915494309189535,3.0
8.864000000000006,554,1,-2.997926801115349,-0.11151186104757088,2.997926801115349,-0.11151186104757088,4.500000000000001,0.006217447577146378,4.4937825524228545,3.0,0.5235987755982988,-3.1044134684187177,1.0,6.283185307179586,0.15915494309189535,3.0000000000000004
8.880000000000006,555,1,-2.9993271883233796,-0.06353280557451041,2.9993271883233796,-0.06353280557451041,4.5,0.0020182086920842706,4.497981791307915,3.0,0.5235987755982988,-3.1204134684187177,1.0,6.283185307179586,0.15915494309189535,3.0
8.896000000000006,556,1,-2.999959764151386,-0.01553748605019372,2.999959764151386,-0.01553748605019372,4.5,0.00012070673637998223,4.4998792932636205,3.0,0.5235987755982988,-3.1364134684187177,1.0,6.283185307179586,0.15915494309189535,3.0
8.912000000000006,557,1,-2.99982436666341,0.032461810985697157,2.99982436666341,0.032461810985697157,4.5,0.0005268845862355642,4.499473115413765,3.0,0.5235987755982988,3.1307718387608685,1.0,6.283185307179586,0.15915494309189535,3.0
8.928000000000006,558,1,-2.998921030520469,0.08045279797525895,2.998921030520469,0.08045279797525895,4.5,0.003236326351023915,4.496763673648976,3.0,0.5235987755982988,3.1147718387608685,1.0,6.283185307179586,0.15915494309189535,3.0
8.944000000000006,559,1,-2.9972499869716827,0.12842318948791487,2.9972499869716827,0.12842318948791487,4.5,0.008246257799124444,4.491753742200876,3.0,0.5235987755982988,3.0987718387608685,1.0,6.283185307179586,0.15915494309189535,3.0
8.960000000000006,560,1,-2.9948116637950726,0.17636070536541776,2.9948116637950726,0.17636070536541776,4.499999999999999,0.015551549198493846,4.484448450801505,3.0,0.5235987755982988,3.0827718387608685,1.0,6.283185307179586,0.15915494309189535,2.9999999999999996
8.976000000000006,561,1,-2.9916066851880565,0.22425307386550347,2.9916066851880565,0.22425307386550347,4.499999999999999,0.02514472056906348,4.474855279430936,3.0,0.5235987755982988,3.0667718387608685,1.0,6.283185307179586,0.15915494309189535,2.9999999999999996
8.992000000000006,562,1,-2.9876358716076545,0.27208803480338994,2.9876358716076545,0.27208803480338994,4.5,0.03701594934158537,4.462984050658415,3.0,0.5235987755982988,3.0507718387608684,1.0,6.283185307179586,0.15915494309189535,3.0
9.008000000000006,563,1,-2.9829002395604567,0.3198533426903175,2.9829002395604567,0.3198533426903175,4.499999999999999,0.051153080415084845,4.4488469195849145,3.0,0.5235987755982988,3.0347718387608684,1.0,6.283185307179586,0.15915494309189535,2.9999999999999996
9.024000000000006,564,1,-2.9774010013424053,0.3675367698683272,2.9774010013424053,0.3675367698683272,4.500000000000001,0.06754163860262184,4.432458361397379,3.0,0.5235987755982988,3.0187718387608684,1.0,6.283185307179586,0.15915494309189535,3.0000000000000004
9.040000000000006,565,1,-2.97113956472845,0.41512610964047425,2.97113956472845,0.41512610964047425,4.499999999999999,0.08616484345261752,4.413835156547382,3.0,0.5235987755982988,3.0027718387608684,1.0,6.283185307179586,0.15915494309189535,2.9999999999999996
9.056000000000006,566,1,-2.9641175326121703,0.4626091793956761,2.9641175326121703,0.4626091793956761,4.5,0.1070036264305704,4.39299637356943,3.0,0.5235987755982988,2.9867718387608684,1.0,6.283185307179586,0.15915494309189535,3.0
9.072000000000006,567,1,-2.9563367025954372,0.509973823727394,2.9563367025954372,0.509973823727394,4.500000000000001,0.13003665044356955,4.369963349556431,3.0,0.5235987755982988,2.9707718387608684,1.0,6.283185307179586,0.15915494309189535,3.0000000000000004
9.088000000000006,568,1,-2.947799066528242,0.5572079175453509,2.947799066528242,0.5572079175453509,4.500000000000001,0.1552403316876133,4.3447596683123875,3.0,0.5235987755982988,2.9547718387608684,1.0,6.283185307179586,0.15915494309189535,3.0000000000000004
9.104000000000006,569,1,-2.9385068099987914,0.6042993691794886,2.9385068099987914,0.6042993691794886,4.500000000000001,0.1825888637953639,4.317411136204637,3.0,0.5235987755982988,2.9387718387608683,1.0,6.283185307179586,0.15915494309189535,3.0000000000000004
9.120000000000006,570,1,-2.928462311774009,0.6512361234753683,2.928462311774009,0.6512361234753683,4.499999999999999,0.21205424425961258,4.287945755740386,3.0,0.5235987755982988,2.9227718387608683,1.0,6.283185307179586,0.15915494309189535,2.9999999999999996
9.136000000000006,571,1,-2.9176681431905855,0.6980061648802256,2.9176681431905855,0.6980061648802256,4.5,0.24360630310540035,4.2563936968946,3.0,0.5235987755982988,2.9067718387608683,1.0,6.283185307179586,0.15915494309189535,3.0
9.152000000000006,572,1,-2.9061270674967274,0.7445975205188853,2.9061270674967274,0.7445975205188853,4.5,0.2772127337814359,4.222787266218564,3.0,0.5235987755982988,2.8907718387608683,1.0,6.283185307179586,0.15915494309189535,3.0
9.168000000000006,573,1,-2.893842039144783,0.7909982632587527,2.893842039144783,0.7909982632587527,4.5,0.3128391262391815,4.187160873760819,3.0,0.5235987755982988,2.8747718387608683,1.0,6.283185307179586,0.15915494309189535,3.0
9.184000000000006,574,1,-2.8808162030349194,0.8371965147630942,2.8808162030349194,0.8371965147630942,4.500000000000001,0.3504490021657359,4.149550997834265,3.0,0.5235987755982988,2.8587718387608683,1.0,6.283185307179586,0.15915494309189535,3.0000000000000004
9.200000000000006,575,1,-2.8670528937100412,0.8831804485318265,2.8670528937100412,0.8831804485318265,4.5,0.3900038523344391,4.10999614766556,3.0,0.5235987755982988,2.8427718387608683,1.0,6.283185307179586,0.15915494309189535,3.0
9.216000000000006,576,1,-2.852555634502172,0.9289382929290364,2.852555634502172,0.9289382929290364,4.500000000000001,0.4314631760349561,4.068536823965045,3.0,0.5235987755982988,2.8267718387608682,1.0,6.283185307179586,0.15915494309189535,3.0000000000000004
9.232000000000006,577,1,-2.837328136630494,0.9744583341964549,2.837328136630494,0.9744583341964549,4.5,0.4747845225424649,4.025215477457535,3.0,0.5235987755982988,2.8107718387608682,1.0,6.283185307179586,0.15915494309189535,3.0
9.248000000000006,578,1,-2.821374298251301,1.0197289194521153,2.821374298251301,1.0197289194521153,4.5,0.5199235345834893,3.9800764654165106,3.0,0.5235987755982988,2.794771838760868,1.0,6.283185307179586,0.15915494309189535,3.0
9.264000000000006,579,1,-2.80469820346009,1.0647384596734282,2.80469820346009,1.0647384596734282,4.5,0.5668339937538722,3.9331660062461276,3.0,0.5235987755982988,2.778771838760868,1.0,6.283185307179586,0.15915494309189535,3.0
9.280000000000006,580,1,-2.787304121246054,1.1094754326639067,2.787304121246054,1.1094754326639067,4.5,0.6154678678423815,3.8845321321576183,3.0,0.5235987755982988,2.762771838760868,1.0,6.283185307179586,0.15915494309189535,3.0
9.296000000000006,581,1,-2.7691965043992464,1.1539283860027865,2.7691965043992464,1.1539283860027865,4.5,0.6657753600114978,3.8342246399885025,3.0,0.5235987755982988,2.746771838760868,1.0,6.283185307179586,0.15915494309189535,3.0
9.312000000000006,582,1,-2.750379988370688,1.1980859399767834,2.750379988370688,1.1980859399767834,4.499999999999999,0.7177049597850262,3.782295040214973,3.0,0.5235987755982988,2.730771838760868,1.0,6.283185307179586,0.15915494309189535,2.9999999999999996
9.328000000000007,583,1,-2.730859390085721,1.2419367904932372,2.730859390085721,1.2419367904932372,4.5,0.7712034957903215,3.7287965042096785,3.0,0.5235987755982988,2.714771838760868,1.0,6.283185307179586,0.15915494309189535,3.0
9.344000000000007,584,1,-2.7106397067108983,1.2854697119738976,2.7106397067108983,1.2854697119738976,4.5,0.8262161902011276,3.673783809798872,3.0,0.5235987755982988,2.698771838760868,1.0,6.283185307179586,0.15915494309189535,3.0
9.360000000000007,585,1,-2.6897261143747384,1.3286735602286113,2.6897261143747384,1.3286735602286113,4.500000000000001,0.8826867148252866,3.6173132851747143,3.0,0.5235987755982988,2.682771838760868,1.0,6.283185307179586,0.15915494309189535,3.0000000000000004
9.376000000000007,586,1,-2.6681239668426633,1.371537275308174,2.6681239668426633,1.371537275308174,4.5,0.940557248779885,3.5594427512201148,3.0,0.5235987755982988,2.666771838760868,1.0,6.283185307179586,0.15915494309189535,3.0
9.392000000000007,587,1,-2.645838794146467,1.4140498843356157,2.645838794146467,1.4140498843356157,4.5,0.9997685376947841,3.5002314623052158,3.0,0.5235987755982988,2.650771838760868,1.0,6.283185307179586,0.15915494309189535,3.0
9.408000000000007,588,1,-2.6228763011686533,1.4562005043151998,2.6228763011686533,1.4562005043151998,4.499999999999999,1.060259954383921,3.439740045616078,3.0,0.5235987755982988,2.634771838760868,1.0,6.283185307179586,0.15915494309189535,2.9999999999999996
9.424000000000007,589,1,-2.5992423661820205,1.4979783449184074,2.5992423661820205,1.4979783449184074,4.5,1.1219695609222455,3.3780304390777545,3.0,0.5235987755982988,2.618771838760868,1.0,6.283185307179586,0.15915494309189535,3.0
9.440000000000007,590,1,-2.5749430393448525,1.5393727112462052,2.5749430393448525,1.5393727112462052,4.5,1.1848341720647464,3.315165827935253,3.0,0.5235987755982988,2.602771838760868,1.0,6.283185307179586,0.15915494309189535,3.0
9.456000000000007,591,1,-2.5499845411521145,1.5803730065668797,2.5499845411521145,1.5803730065668797,4.499999999999999,1.2487894199426195,3.25121058005738,3.0,0.5235987755982988,2.586771838760868,1.0,6.283185307179586,0.15915494309189535,2.9999999999999996
9.472000000000007,592,1,-2.5243732608430385,1.6209687350287434,2.5243732608430385,1.6209687350287434,4.5,1.3137698199703423,3.1862301800296575,3.0,0.5235987755982988,2.570771838760868,1.0,6.283185307179586,0.15915494309189535,3.0
9.488000000000007,593,1,-2.4981157547655126,1.6611495043470146,2.4981157547655126,1.6611495043470146,4.5,1.3797088378961662,3.1202911621038334,3.0,0.5235987755982988,2.554771838760868,1.0,6.283185307179586,0.15915494309189535,3.0
9.504000000000007,594,1,-2.471218744697693,1.700905028464187,2.471218744697693,1.700905028464187,4.5,1.4465389579273782,3.0534610420726214,3.0,0.5235987755982988,2.538771838760868,1.0,6.283185307179586,0.15915494309189535,3.0
9.520000000000007,595,1,-2.4436891161272656,1.7402251301832021,2.4436891161272656,1.7402251301832021,4.5,1.5141917518605714,2.985808248139428,3.0,0.5235987755982988,2.522771838760868,1.0,6.283185307179586,0.15915494309189535,3.0
9.536000000000007,596,1,-2.4155339164887963,1.7790997437727591,2.4155339164887963,1.7790997437727591,4.5,1.5825979491461486,2.917402050853852,3.0,0.5235987755982988,2.506771838760868,1.0,6.283185307179586,0.15915494309189535,3.0
9.552000000000007,597,1,-2.386760353359629,1.8175189175440842,2.386760353359629,1.8175189175440842,4.5,1.65168750781531,2.8483124921846903,3.0,0.5235987755982988,2.490771838760868,1.0,6.283185307179586,0.15915494309189535,3.0
9.568000000000007,598,1,-2.3573757926147842,1.8554728163985097,2.3573757926147842,1.8554728163985097,4.5,1.721389686196909,2.778610313803091,3.0,0.5235987755982988,2.474771838760868,1.0,6.283185307179586,0.15915494309189535,3.0
9.584000000000007,599,1,-2.3273877565413352,1.8929517243452063,2.3273877565413352,1.8929517243452063,4.5,1.791633115350745,2.7083668846492546,3.0,0.5235987755982988,2.458771838760868,1.0,6.283185307179586,0.15915494309189535,3.0
9.600000000000007,600,1,-2.2968039219127436,1.9299460469884229,2.2968039219127436,1.9299460469884229,4.5,1.8623458721431199,2.63765412785688,3.0,0.5235987755982988,2.442771838760868,1.0,6.283185307179586,0.15915494309189535,3.0
9.616000000000007,601,1,-2.2656321180236474,1.9664463139835988,2.2656321180236474,1.9664463139835988,4.5,1.9334555528898412,2.566544447110159,3.0,0.5235987755982988,2.426771838760868,1.0,6.283185307179586,0.15915494309189535,3.0
9.632000000000007,602,1,-2.2338803246856034,2.0024431814617225,2.2338803246856034,2.0024431814617225,4.500000000000001,2.0048893474912726,2.4951106525087283,3.0,0.5235987755982988,2.410771838760868,1.0,6.283185307179586,0.15915494309189535,3.0000000000000004
9.648000000000007,603,1,-2.201556670184301,2.0379274344213076,2.201556670184301,2.0379274344213076,4.5,2.0765741139835066,2.4234258860164934,3.0,0.5235987755982988,2.394771838760868,1.0,6.283185307179586,0.15915494309189535,3.0
9.664000000000007,604,1,-2.1686694291987636,2.0728899890873875,2.1686694291987636,2.0728899890873875,4.5,2.1484364534293547,2.3515635465706457,3.0,0.5235987755982988,2.378771838760868,1.0,6.283185307179586,0.15915494309189535,3.0
9.680000000000007,605,1,-2.1352270206830766,2.1073218952369075,2.1352270206830766,2.1073218952369075,4.5,2.220402785072436,2.2795972149275636,3.0,0.5235987755982988,2.362771838760868,1.0,6.283185307179586,0.15915494309189535,3.0
9.696000000000007,606,1,-2.101238005711182,2.1412143384899363,2.101238005711182,2.1412143384899363,4.5,2.2923994216774477,2.2076005783225527,3.0,0.5235987755982988,2.346771838760868,1.0,6.283185307179586,0.15915494309189535,3.0
9.712000000000007,607,1,-2.066711085285289,2.1745586425660965,2.066711085285289,2.1745586425660965,4.5,2.3643526449794523,2.135647355020548,3.0,0.5235987755982988,2.330771838760868,1.0,6.283185307179586,0.15915494309189535,3.0
9.728000000000007,608,1,-2.031655098108464,2.2073462715056484,2.031655098108464,2.2073462715056484,4.5,2.436188781164944,2.0638112188350557,3.0,0.5235987755982988,2.314771838760868,1.0,6.283185307179586,0.15915494309189535,3.0
9.744000000000007,609,1,-1.9960790183219743,2.239568831854646,1.9960790183219743,2.239568831854646,4.5,2.5078342763073915,1.9921657236926082,3.0,0.5235987755982988,2.2987718387608678,1.0,6.283185307179586,0.15915494309189535,3.0
9.760000000000007,610,1,-1.9599919532079546,2.271218074813616,1.9599919532079546,2.271218074813616,4.500000000000001,2.579215771680034,1.9207842283199665,3.0,0.5235987755982988,2.2827718387608678,1.0,6.283185307179586,0.15915494309189535,3.0000000000000004
9.776000000000007,611,1,-1.9234031408579915,2.302285898349207,1.9234031408579915,2.302285898349207,4.500000000000001,2.6502601788688076,1.8497398211311933,3.0,0.5235987755982988,2.2667718387608677,1.0,6.283185307179586,0.15915494309189535,3.0000000000000004
9.792000000000007,612,1,-1.8863219478082245,2.3327643492682633,1.8863219478082245,2.3327643492682633,4.499999999999999,2.720894754608492,1.779105245391507,3.0,0.5235987755982988,2.2507718387608677,1.0,6.283185307179586,0.15915494309189535,2.9999999999999996
9.808000000000007,613,1,-1.848757866641564,2.362645625253803,1.848757866641564,2.362645625253803,4.5,2.791047175265467,1.7089528247345336,3.0,0.5235987755982988,2.2347718387608677,1.0,6.283185307179586,0.15915494309189535,3.0
9.824000000000007,614,1,-1.8107205135576399,2.3919220768623624,1.8107205135576399,2.3919220768623624,4.5,2.8606456108907783,1.6393543891092215,3.0,0.5235987755982988,2.2187718387608677,1.0,6.283185307179586,0.15915494309189535,3.0
9.840000000000007,615,1,-1.772219625911109,2.4205862094822175,1.772219625911109,2.4205862094822175,4.5,2.929618798767745,1.5703812012322556,3.0,0.5235987755982988,2.2027718387608677,1.0,6.283185307179586,0.15915494309189535,3.0
9.856000000000007,616,1,-1.7332650597189443,2.44863068525196,1.7332650597189443,2.44863068525196,4.5,2.997896116378742,1.5021038836212577,3.0,0.5235987755982988,2.1867718387608677,1.0,6.283185307179586,0.15915494309189535,3.0
9.872000000000007,617,1,-1.6938667871373492,2.4760483249389527,1.6938667871373492,2.4760483249389527,4.499999999999999,3.0654076537164965,1.4345923462835029,3.0,0.5235987755982988,2.1707718387608677,1.0,6.283185307179586,0.15915494309189535,2.9999999999999996
9.888000000000007,618,1,-1.654034893908939,2.502832109777171,1.654034893908939,2.502832109777171,4.5,3.132084284865823,1.3679157151341776,3.0,0.5235987755982988,2.1547718387608676,1.0,6.283185307179586,0.15915494309189535,3.0
9.904000000000007,619,1,-1.613779576780847,2.52897518326397,1.613779576780847,2.52897518326397,4.500000000000001,3.197857738782516,1.3021422612174847,3.0,0.5235987755982988,2.1387718387608676,1.0,6.283185307179586,0.15915494309189535,3.0000000000000004
9.920000000000007,620,1,-1.573111140894412,2.554470852915312,1.573111140894412,2.554470852915312,4.5,3.262660669196941,1.2373393308030594,3.0,0.5235987755982988,2.1227718387608676,1.0,6.283185307179586,0.15915494309189535,3.0
9.936000000000007,621,1,-1.5320399971471188,2.5793125919790056,1.5320399971471188,2.5793125919790056,4.5,3.3264267235707283,1.173573276429272,3.0,0.5235987755982988,2.1067718387608676,1.0,6.283185307179586,0.15915494309189535,3.0
9.952000000000007,622,1,-1.490576659527466,2.6034940411055176,1.490576659527466,2.6034940411055176,4.499999999999999,3.3890906110359693,1.1109093889640298,3.0,0.5235987755982988,2.0907718387608676,1.0,6.283185307179586,0.15915494309189535,2.9999999999999996
9.968000000000007,623,1,-1.4487317424234407,2.627009009975935,1.4487317424234407,2.627009009975935,4.5,3.450588169247371,1.0494118307526292,3.0,0.5235987755982988,2.0747718387608676,1.0,6.283185307179586,0.15915494309189535,3.0
9.984000000000007,624,1,-1.4065159579052944,2.6498514788866476,1.4065159579052944,2.6498514788866476,4.500000000000001,3.510856430078877,0.989143569921124,3.0,0.5235987755982988,2.0587718387608676,1.0,6.283185307179586,0.15915494309189535,3.0000000000000004
10.000000000000007,625,1,-1.363940112983311,2.6720156002903637,1.363940112983311,2.6720156002903637,4.5,3.5698336840975364,0.9301663159024637,3.0,0.5235987755982988,2.0427718387608675,1.0,6.283185307179586,0.15915494309189535,3.0
10.016000000000007,626,1,-1.3210151068412723,2.693495700293049,1.3210151068412723,2.693495700293049,4.5,3.627459543748571,0.8725404562514291,3.0,0.5235987755982988,2.0267718387608675,1.0,6.283185307179586,0.15915494309189535,3.0
10.032000000000007,627,1,-1.2777519280463245,2.7142862801064114,1.2777519280463245,2.7142862801064114,4.5,3.68367500518695,0.8163249948130499,3.0,0.5235987755982988,2.0107718387608675,1.0,6.283185307179586,0.15915494309189535,3.0
10.048000000000007,628,1,-1.2341616517359661,2.7343820174555624,1.2341616517359661,2.7343820174555624,4.5,3.738422508692176,0.7615774913078242,3.0,0.5235987755982988,1.9947718387608675,1.0,6.283185307179586,0.15915494309189535,3.0
10.064000000000007,629,1,-1.1902554367828744,2.753777767941489,1.1902554367828744,2.753777767941489,4.5,3.791645997604405,0.7083540023955955,3.0,0.5235987755982988,1.9787718387608675,1.0,6.283185307179586,0.15915494309189535,3.0
10.080000000000007,630,1,-1.146044522938292,2.7724685663579924,1.146044522938292,2.7724685663579924,4.499999999999999,3.8432909757215707,0.6567090242784287,3.0,0.5235987755982988,1.9627718387608675,1.0,6.283185307179586,0.15915494309189535,2.9999999999999996
10.096000000000007,631,1,-1.1015402279547155,2.790449627962754,1.1015402279547155,2.790449627962754,4.499999999999999,3.893304563098736,0.6066954369012633,3.0,0.5235987755982988,1.9467718387608675,1.0,6.283185307179586,0.15915494309189535,2.9999999999999996
10.112000000000007,632,1,-1.0567539446886096,2.807716349702203,1.0567539446886096,2.807716349702203,4.5,3.9416355501925313,0.5583644498074685,3.0,0.5235987755982988,1.9307718387608674,1.0,6.283185307179586,0.15915494309189535,3.0
10.128000000000007,633,1,-1.0116971381838997,2.824264311389872,1.0116971381838997,2.824264311389872,4.5,3.988234450295254,0.5117655497047463,3.0,0.5235987755982988,1.9147718387608674,1.0,6.283185307179586,0.15915494309189535,3.0
10.144000000000007,634,1,-0.966381342736983,2.840089276837942,0.966381342736983,2.840089276837942,4.5,4.033053550204933,0.46694644979506705,3.0,0.5235987755982988,1.8987718387608674,1.0,6.283185307179586,0.15915494309189535,3.0
10.160000000000007,635,1,-0.920818158944011,2.855187194941684,0.920818158944011,2.855187194941684,4.5,4.0760469590794814,0.42395304092051894,3.0,0.5235987755982988,1.8827718387608674,1.0,6.283185307179586,0.15915494309189535,3.0
10.176000000000007,636,1,-0.8750192507312013,2.8695542007165167,0.8750192507312013,2.8695542007165167,4.5,4.1171706554249035,0.3828293445750965,3.0,0.5235987755982988,1.8667718387608674,1.0,6.283185307179586,0.15915494309189535,3.0
10.192000000000007,637,1,-0.8289963423689356,2.883186616287424,0.8289963423689356,2.883186616287424,4.5,4.156382532169463,0.34361746783053676,3.0,0.5235987755982988,1.8507718387608674,1.0,6.283185307179586,0.15915494309189535,3.0
10.208000000000007,638,1,-0.7827612154704101,2.896080951830471,0.7827612154704101,2.896080951830471,4.5,4.193642439777643,0.3063575602223569,3.0,0.5235987755982988,1.8347718387608674,1.0,6.283185307179586,0.15915494309189535,3.0
10.224000000000007,639,1,-0.7363257059756076,2.9082339064661777,0.7363257059756076,2.9082339064661777,4.500000000000001,4.228912227359762,0.2710877726402385,3.0,0.5235987755982988,1.8187718387608673,1.0,6.283185307179586,0.15915494309189535,3.0000000000000004
10.240000000000007,640,1,-0.6897017011213613,2.919642369104528,0.6897017011213613,2.919642369104528,4.5,4.26215578173515,0.2378442182648498,3.0,0.5235987755982988,1.8027718387608673,1.0,6.283185307179586,0.15915494309189535,3.0
10.256000000000007,641,1,-0.6429011363982865,2.9303034192413917,0.6429011363982865,2.9303034192413917,4.5,4.293339064408896,0.2066609355911041,3.0,0.5235987755982988,1.7867718387608673,1.0,6.283185307179586,0.15915494309189535,3.0
10.272000000000007,642,1,-0.5959359924953613,2.940214327706157,0.5959359924953613,2.940214327706157,4.5,4.322430146424284,0.17756985357571567,3.0,0.5235987755982988,1.7707718387608673,1.0,6.283185307179586,0.15915494309189535,3.0
10.288000000000007,643,1,-0.5488182922329344,2.949372557360383,0.5488182922329344,2.949372557360383,4.5,4.349399241055263,0.15060075894473732,3.0,0.5235987755982988,1.7547718387608673,1.0,6.283185307179586,0.15915494309189535,3.0
