tiempo,frame_number,periodo_numero,X_avg,P_avg,delta_X,delta_P,producto_incerteza,n_promedio,n_varianza,mandel_Q,fano_F,energia_total,energia_cinetica,energia_potencial,pureza,entropia,fase,Sigma_XX,Sigma_XP,Sigma_PP,det_Sigma,traza_Sigma,lambda_1,lambda_2,theta_ellipse,excentricidad,area_elipse,prob_n0,prob_n1,prob_n2,prob_n3,prob_n4,prob_n5
28.943999999998585,1808,4,-4.7797042920744115,2.026416178751795,1e-05,1e-05,1.0000000000000002e-10,0.9846153846153844,1.1536094674556208,0.17163461536718339,1.171634615265621,1.484615384615384,0.6044505218032663,0.8340110166582715,nan,0.0,-0.5093070632656722,-21.177551086358008,10.659670696232777,-2.897461485900494,-52.267440713711245,-24.0750125722585,2.0041815861428183,-26.079194158401318,1.1397973869577636,nan,nan,0.3846153846153845,0.3846153846153845,0.1384615384615384,0.06153846153846152,0.015384615384615373,0.01538461538461538
28.959999999998583,1809,4,-4.719514410163739,2.0683273758313856,1e-05,1e-05,1.0000000000000002e-10,0.9846153846153843,1.1536094674556214,0.1716346153671842,1.1716346152656216,1.484615384615384,0.6200906341665053,0.8183709042950316,nan,0.0,-0.518952635608186,-20.63707445915312,10.742347480740987,-3.0377968652805354,-52.7067892964059,-23.674871324433653,2.0489487611501356,-25.72382008558379,1.1285540060253256,nan,nan,0.38461538461538464,0.3846153846153845,0.1384615384615384,0.06153846153846151,0.01538461538461538,0.015384615384615377
28.97599999999858,1810,4,-4.658116358338684,2.1097090923984902,1e-05,1e-05,1.0000000000000002e-10,0.9846153846153842,1.1536094674556212,0.1716346153671841,1.1716346152656216,1.484615384615384,0.6358322573653488,0.8026292810961895,nan,0.0,-0.5305094876856422,-20.09278944563006,10.813958795410873,-3.1792079398181636,-53.06254909020247,-23.271997385448223,2.0920388460969317,-25.364036231545153,1.1172403326975953,nan,nan,0.3846153846153845,0.3846153846153845,0.13846153846153839,0.06153846153846152,0.01538461538461538,0.01538461538461538
28.99199999999858,1811,4,-4.595525854165207,2.150550734959671,1e-05,1e-05,1.0000000000000002e-10,0.9846153846153847,1.1536094674556208,0.17163461536718314,1.1716346152656205,1.4846153846153844,0.6516592733531157,0.7868022651084221,nan,0.0,-0.54374102809407,-19.545253346084014,10.874431316513526,-3.3215499169293494,-53.332721829521645,-22.866803263013363,2.133300056702627,-25.00010331971599,1.1058522546421545,nan,nan,0.3846153846153845,0.38461538461538464,0.13846153846153847,0.06153846153846152,0.01538461538461538,0.01538461538461538
29.007999999998578,1812,4,-4.5317589204705495,2.1908418482774765,1e-05,1e-05,1.0000000000000002e-10,0.9846153846153844,1.1536094674556212,0.17163461536718386,1.1716346152656214,1.484615384615384,0.6675554766483729,0.7709060618131645,nan,0.0,-0.5584422218822239,-18.99502678963807,10.92370312547131,-3.464677050867124,-53.515656574766425,-22.459703840505195,2.1725818410299915,-24.632285681535187,1.0943853966191683,nan,nan,0.3846153846153845,0.3846153846153845,0.1384615384615384,0.06153846153846152,0.015384615384615384,0.015384615384615377
29.023999999998576,1813,4,-4.466831881241485,2.2305721180469384,1e-05,1e-05,1.0000000000000002e-10,0.9846153846153842,1.1536094674556212,0.1716346153671841,1.1716346152656216,1.4846153846153838,0.6835045909279351,0.7549569475336035,nan,0.0,-0.5744347470997939,-18.442673160208138,10.961723772257132,-3.608442791952535,-53.610057029977604,-22.05111595216067,2.2097352097121985,-24.26085116187287,1.0828350996907232,nan,nan,0.38461538461538436,0.38461538461538436,0.1384615384615384,0.06153846153846152,0.01538461538461538,0.01538461538461538
29.039999999998575,1814,4,-4.400761357445469,2.2697313735359703,1e-05,1e-05,1.0000000000000002e-10,0.9846153846153843,1.1536094674556214,0.1716346153671842,1.1716346152656216,1.4846153846153842,0.6994902856923872,0.7389712527691508,nan,0.0,-0.5915628800002596,-17.888758019646986,10.98845432705084,-3.752699936628708,-53.6149874109868,-21.641457956275694,2.2446130774418287,-23.88607103371752,1.0711963985438122,nan,nan,0.38461538461538436,0.38461538461538464,0.13846153846153839,0.06153846153846151,0.015384615384615384,0.015384615384615377
29.055999999998573,1815,4,-4.333564262775771,2.308309590189034,1e-05,1e-05,1.0000000000000002e-10,0.9846153846153843,1.1536094674556214,0.1716346153671842,1.1716346152656216,1.484615384615384,0.7154961929870918,0.7229653454744458,nan,0.0,-0.6096900179528275,-17.333848528658418,11.003867420100054,-3.897300778184483,-53.52987683946702,-21.2311493068429,2.277070616725051,-23.50821992356795,1.0594639967353627,nan,nan,0.3846153846153845,0.3846153846153845,0.1384615384615384,0.06153846153846151,0.015384615384615377,0.015384615384615384
29.07199999999857,1816,4,-4.26525779932164,2.346296892193352,1e-05,1e-05,1.0000000000000002e-10,0.9846153846153843,1.153609467455621,0.17163461536718375,1.1716346152656212,1.4846153846153842,0.7315059241615436,0.7069556142999947,nan,0.0,-0.6286957487386263,-16.77851286607409,11.00794726974424,-4.042097257993094,-53.35452224430975,-20.820610124067187,2.3069656250640125,-23.1275757491312,1.0476322396478397,nan,nan,0.38461538461538436,0.38461538461538464,0.13846153846153839,0.06153846153846151,0.015384615384615377,0.01538461538461538
29.08799999999857,1817,4,-4.195859453164678,2.383683555007067,1e-05,1e-05,1.0000000000000002e-10,0.9846153846153842,1.1536094674556212,0.1716346153671841,1.1716346152656216,1.484615384615384,0.7475030866499344,0.6909584518116034,nan,0.0,-0.6484733817711127,-16.223319647088182,11.00068969857384,-4.18694111711126,-53.08908975787618,-20.410260764199442,2.334158906912274,-22.744419671111718,1.0356950849222364,nan,nan,0.3846153846153845,0.38461538461538436,0.1384615384615384,0.06153846153846152,0.01538461538461538,0.01538461538461538
29.103999999998567,1818,4,-4.125386989902494,2.4204600078486767,1e-05,1e-05,1.0000000000000002e-10,0.9846153846153844,1.1536094674556208,0.17163461536718339,1.171634615265621,1.484615384615384,0.7634713007556759,0.6749902377058623,nan,0.0,-0.6689278665434266,-15.668837341045036,10.982102137707564,-4.331684048083464,-52.73411460082172,-20.0005213891285,2.358514671954408,-22.359036061082907,1.023646070111669,nan,nan,0.38461538461538436,0.3846153846153845,0.1384615384615384,0.061538461538461535,0.015384615384615377,0.01538461538461538
