tiempo,frame_number,periodo_numero,X_avg,P_avg,delta_X,delta_P,producto_incerteza,alpha_real,alpha_imag,alpha_magnitud,alpha_fase,n_promedio,n_varianza,mandel_Q,fano_F,energia_cinetica,energia_potencial,energia_total,pureza,entropia,drive_activo,I_drive_real,I_drive_imag,omega,Sigma_XX,Sigma_XP,Sigma_PP,det_Sigma,traza_Sigma,lambda_1,lambda_2,theta_ellipse,excentricidad,area_elipse
0.14400000000000002,9,0,1.9703107250831382,0.7860506641574437,1.0,1.0,1.0,1.3932200747508703,0.5558217549819179,1.4999999999999998,0.37959877559829874,2.2499999999999996,2.2499999999999996,0.0,0.9999999999555556,0.8089378233111792,2.441062176688821,3.25,0.499999999975,0.9547712524422192,0,0.0,0.0,1.0,1.0,-5.626940464136006e-18,1.0,1.0,2.0,1.0,1.0,0.0,1.4142136208793713e-05,3.141592653589793
0.16000000000000003,10,0,1.9826348047133444,0.7544264252657638,0.9999999999999999,1.0,0.9999999999999999,1.4019345150292721,0.5334600412117476,1.5,0.3635987755982988,2.25,2.25,0.0,0.9999999999555556,0.7845796155696395,2.4654203844303604,3.25,0.4999999999750001,0.9547712524422193,0,0.0,0.0,1.0,0.9999999999999999,-1.2278091452463688e-17,1.0,0.9999999999999999,2.0,1.0,0.9999999999999999,0.0,1.4142144059253502e-05,3.1415926535897927
0.17600000000000005,11,0,1.9944513406612814,0.7226090573293545,1.0,1.0,1.0,1.4102900677281929,0.5109617645844052,1.5,0.3475987755982987,2.25,2.25,0.0,0.9999999999555556,0.7610819248672092,2.4889180751327915,3.250000000000001,0.499999999975,0.9547712524422192,0,0.0,0.0,1.0,1.0,-1.1196082222838675e-17,1.0,1.0,2.0,1.0,1.0,0.0,1.4142136208793713e-05,3.141592653589793
0.19200000000000006,12,0,2.0057573079582793,0.6906067054206445,0.9999999999999999,0.9999999999999999,0.9999999999999998,1.4182845938717734,0.4883326845358381,1.4999999999999998,0.3315987755982988,2.2499999999999996,2.2499999999999996,0.0,0.9999999999555556,0.7384688107859784,2.511531189214022,3.2500000000000004,0.4999999999750001,0.9547712524422193,0,0.0,0.0,1.0,0.9999999999999999,1.2230959224985493e-17,0.9999999999999999,0.9999999999999998,1.9999999999999998,0.9999999999999999,0.9999999999999999,0.0,1.4142128358329565e-05,3.1415926535897927
0.20800000000000007,13,0,2.016549812338456,0.6584275619669478,1.0,1.0,1.0,1.4259160469049819,0.4655785939869545,1.5,0.31559877559829874,2.25,2.25,0.0,0.9999999999555556,0.7167634271788694,2.533236572821131,3.2500000000000004,0.499999999975,0.9547712524422192,0,0.0,0.0,1.0,1.0,-2.991850355601967e-18,1.0,1.0,2.0,1.0,1.0,0.0,1.4142136208793713e-05,3.141592653589793
0.2240000000000001,14,0,2.0268260909796303,0.6260798646532493,1.0,1.0,1.0,1.433182473217519,0.4427053178606684,1.4999999999999998,0.2995987755982987,2.2499999999999996,2.2499999999999996,0.0,0.9999999999555556,0.6959879984621155,2.554012001537884,3.2499999999999996,0.499999999975,0.9547712524422192,0,0.0,0.0,1.0,1.0,1.3713874347610303e-17,1.0,1.0,2.0,1.0,1.0,0.0,1.4142136208793713e-05,3.141592653589793
0.2400000000000001,15,0,2.0365835132105925,0.5935718943134013,0.9999999999999999,0.9999999999999999,0.9999999999999998,1.4400820126439327,0.41971871159075075,1.4999999999999998,0.2835987755982987,2.2499999999999996,2.2499999999999996,0.0,0.9999999999555556,0.6761637968593998,2.5738362031406,3.2499999999999996,0.4999999999750001,0.9547712524422193,0,0.0,0.0,1.0,0.9999999999999999,3.980350510922976e-18,0.9999999999999999,0.9999999999999998,1.9999999999999998,0.9999999999999999,0.9999999999999999,0.0,1.4142128358329565e-05,3.1415926535897927
0.2560000000000001,16,0,2.04581958118454,0.5609119728102754,0.9999999999999999,0.9999999999999999,0.9999999999999998,1.4466128989398106,0.39662465962287,1.5000000000000002,0.26759877559829864,2.250000000000001,2.250000000000001,0.0,0.9999999999555556,0.6573111206209575,2.5926888793790432,3.250000000000001,0.4999999999750001,0.9547712524422193,0,0.0,0.0,1.0,0.9999999999999999,-1.2015460794054124e-17,0.9999999999999999,0.9999999999999998,1.9999999999999998,0.9999999999999999,0.9999999999999999,0.0,1.4142128358329565e-05,3.1415926535897927
0.27200000000000013,17,0,2.0545319305185106,0.5281084609054111,0.9999999999999999,0.9999999999999999,0.9999999999999998,1.4527734602339275,0.37342907390820684,1.4999999999999998,0.25159877559829863,2.2499999999999996,2.2499999999999996,0.0,0.9999999999555556,0.639449273239941,2.610550726760059,3.25,0.4999999999750001,0.9547712524422193,0,0.0,0.0,1.0,0.9999999999999999,2.372792055760443e-18,0.9999999999999999,0.9999999999999998,1.9999999999999998,0.9999999999999999,0.9999999999999999,0.0,1.4142128358329565e-05,3.1415926535897927
0.28800000000000014,18,0,2.0627183308986567,0.49516975611870684,1.0,1.0,1.0,1.458562119456237,0.3501378923900265,1.5000000000000002,0.2355987755982987,2.250000000000001,2.250000000000001,0.0,0.9999999999555556,0.62259654368733,2.62740345631267,3.25,0.499999999975,0.9547712524422192,0,0.0,0.0,1.0,1.0,2.749266949458031e-17,1.0000000000000002,1.0000000000000002,2.0,1.0000000000000002,1.0,0.0,1.4142151909708934e-05,3.141592653589793
0.30400000000000016,19,0,2.0703766866511892,0.46210429057870006,1.0,1.0,1.0,1.4639773947415917,0.3267570774835976,1.5,0.21959877559829863,2.25,2.25,0.0,0.9999999999555556,0.6067701876856219,2.6432298123143783,3.25,0.499999999975,0.9547712524422192,0,0.0,0.0,1.0,1.0000000000000002,2.3202535951492592e-17,1.0,1.0000000000000002,2.0,1.0000000000000002,1.0,0.0,1.4142151909708934e-05,3.141592653589793
