tiempo,frame_number,periodo_oscilador,periodo_fuerza,X_avg,P_avg,delta_X,delta_P,producto_incerteza,alpha_real,alpha_imag,alpha_magnitud,alpha_fase,fuerza_externa,F0_amplitud,nu_frecuencia,omega_oscilador,energia_cinetica,energia_potencial,energia_total,trabajo_instantaneo,potencia,pureza,entropia,Sigma_XX,Sigma_XP,Sigma_PP,det_Sigma,traza_Sigma,lambda_1,lambda_2,theta_ellipse,excentricidad,area_elipse,force_activa,metodo,n_basis
25.80799999999893,1612,4,2,0.12364401637821473,1.7553866019132096,0.7071067811835825,0.7071067811896155,0.5000000000000727,0.08742952243417618,1.241245769816841,1.2443210929986162,1.5004755541435992,0.5665006915345313,0.8,0.7,1.0,1.790691061090372,0.25764392139097153,2.0483349824813435,0.07004442078236556,0.9944277238942842,0.9999999997998545,2.2727562380750395e-12,0.49999999999580685,-3.7528313789891854e-13,0.5000000000043388,0.2500000000000728,1.0000000000001457,0.5000000000043553,0.4999999999957903,0.0,2.0838904993397475e-05,1.570796326795125,1,split_operator,30
25.82399999999893,1613,4,2,0.09547069166465957,1.7662038580947281,0.7071067811835925,0.7071067811896063,0.5000000000000734,0.06750797348065078,1.248894725016625,1.2507179380890863,1.5167947062580376,0.5727915613117747,0.8,0.7,1.0,1.8097380341765141,0.2545573264813747,2.064295360657889,0.05468480653811539,1.0116666654729594,0.9999999997998532,2.2926831420482935e-12,0.4999999999958209,-5.115075030204252e-13,0.5000000000043259,0.2500000000000734,1.0000000000001468,0.5000000000043565,0.49999999999579026,0.0,2.0839027528888184e-05,1.570796326795127,1,split_operator,30
25.839999999998927,1614,4,2,0.06712709912257547,1.7766696264298476,0.7071067811836054,0.7071067811895935,0.5000000000000734,0.04746602699095466,1.2562951407767153,1.2571915146299282,1.533031745422308,0.5790105808666463,0.8,0.7,1.0,1.8282774807413409,0.25225302371622566,2.0805305044575664,0.038867300654855365,1.0287105124072735,0.9999999997998532,2.2926831420482935e-12,0.4999999999958392,-6.474404345979679e-13,0.5000000000043077,0.25000000000007344,1.000000000000147,0.500000000004357,0.4999999999957899,0.0,2.0839102115355846e-05,1.570796326795127,1,split_operator,30
25.855999999998925,1615,4,2,0.03861889330810635,1.786780078172261,0.7071067811836216,0.7071067811895753,0.5000000000000719,0.027307681340081776,1.263444309764635,1.2637393850540573,1.5491860112085774,0.5851569700934877,0.8,0.7,1.0,1.8462915238787765,0.2507457094581025,2.097037233336879,0.022598114596535178,1.0455468167666853,0.9999999997998561,2.2491303928078863e-12,0.4999999999958621,-7.825406989070416e-13,0.5000000000042819,0.250000000000072,1.0000000000001439,0.500000000004354,0.49999999999579003,0.0,2.083880376788343e-05,1.5707963267951226,1,split_operator,30
25.871999999998923,1616,4,2,0.009951789410807951,1.7965314630534754,0.7071067811836407,0.7071067811895558,0.5000000000000717,0.007036977777322778,1.2703395801401018,1.2703590704705379,1.5652569372403113,0.5912299579972938,0.8,0.7,1.0,1.8637626488726577,0.2500495190541831,2.1138121679268407,0.0058837960353498985,1.0621632214419232,0.9999999997998565,2.2424103339266776e-12,0.4999999999958891,-9.168950321214453e-13,0.5000000000042544,0.2500000000000718,1.0000000000001434,0.5000000000043536,0.49999999999578987,0.0,2.083878778486258e-05,1.570796326795122,1,split_operator,30
25.88799999999892,1617,4,2,-0.018868438010870486,1.8059201103886289,0.707106781183663,0.7071067811895339,0.5000000000000719,-0.013342000467884531,1.2769783563369579,1.2770480537276283,1.581244048911653,0.5972287827904256,0.8,0.7,1.0,1.8806737225551504,0.25017800897444537,2.130851731529596,-0.01126877426638878,1.078547469344152,0.9999999997998561,2.2491303928078863e-12,0.49999999999592065,-1.050270981295398e-12,0.5000000000042233,0.250000000000072,1.0000000000001439,0.5000000000043541,0.49999999999578987,0.0,2.0838830406224272e-05,1.5707963267951226,1,split_operator,30
25.90399999999892,1618,4,2,-0.04783595631164779,1.8149424301634784,0.7071067811836881,0.707106781189509,0.5000000000000722,-0.03382512909250958,1.2833580998317875,1.283803782422369,1.5971469609955984,0.6031526919881665,0.8,0.7,1.0,1.8970080124059505,0.251144139356103,2.1481521517620537,-0.028852385823198688,1.0946874125566468,0.9999999997998557,2.2558497663651527e-12,0.4999999999959562,-1.1826373214063324e-12,0.5000000000041882,0.2500000000000722,1.0000000000001443,0.5000000000043547,0.49999999999578965,0.0,2.083891564868614e-05,1.5707963267951233,1,split_operator,30
25.919999999998918,1619,4,2,-0.07694487605871127,1.8235949141022656,0.7071067811837162,0.7071067811894804,0.5000000000000718,-0.054408243638673165,1.2894763298990115,1.2906236718523605,1.6129653751558362,0.609000942503115,0.8,0.7,1.0,1.9127492053718986,0.25296025697384317,2.165709462345742,-0.04685950204054053,1.1105710214321667,0.9999999997998563,2.2458814714675395e-12,0.49999999999599587,-1.3138101717657946e-12,0.5000000000041478,0.25000000000007183,1.0000000000001437,0.5000000000043543,0.49999999999578937,0.0,2.08388996657511e-05,1.5707963267951222,1,split_operator,30
25.935999999998916,1620,4,2,-0.10618925234794815,1.8318741367161684,0.7071067811837476,0.7071067811894509,0.5000000000000732,-0.07508714042436365,1.295330624352255,1.297505107905904,1.6286990773766474,0.6147728007383948,0.8,0.7,1.0,1.9278814263868567,0.2556380786551282,2.1835195050419847,-0.06528226407426425,1.126186393629228,0.9999999997998539,2.2827204493353624e-12,0.4999999999960402,-1.443622998920091e-12,0.500000000004106,0.2500000000000731,1.0000000000001463,0.5000000000043566,0.49999999999578965,0.0,2.0839096787759866e-05,1.5707963267951262,1,split_operator,30
25.951999999998915,1621,4,2,-0.13556308613679502,1.83977675633205,0.7071067811837813,0.7071067811894164,0.5000000000000726,-0.0958575774859038,1.3009186202717828,1.304445449887156,1.6443479353247044,0.6204675426796774,0.8,0.7,1.0,1.9423892565718681,0.25918867515951005,2.201577931731378,-0.08411249493337065,1.1415217630805348,0.9999999997998548,2.269286465929703e-12,0.499999999996088,-1.572048047293606e-12,0.5000000000040572,0.2500000000000726,1.0000000000001452,0.5000000000043561,0.49999999999578915,0.0,2.0839091460162524e-05,1.5707963267951246,1,split_operator,30
